t,n_ptdf_rows_raw,n_unique_cnec_idx,n_matched_lines,status,reason,mean_abs_fbme_d1_cgm
4606,174,58,58,ok,,2.234764533370466e-12
4607,189,63,63,ok,,2.4088011555207426e-13
4608,189,63,63,ok,,3.529770650639974e-13
4609,189,63,63,ok,,2.7318968545848754e-13
4610,189,63,63,ok,,4.81979096855572
4611,189,63,63,ok,,9.656980401117107
4612,189,63,63,ok,,3.445220554580637e-13
4613,189,63,63,ok,,2.693111291693021e-13
4614,174,58,58,ok,,1.8434269359961756e-13
4615,177,59,59,ok,,10.287286372475021
4616,189,63,63,ok,,50.61460573938427
4617,189,63,63,ok,,16.727657342949627
4618,189,63,63,ok,,30.033810912599623
4619,189,63,63,ok,,32.16675431855483
4620,189,63,63,ok,,8.818573799428869
4621,189,63,63,ok,,7.534727448412756e-12
4622,189,63,63,ok,,1.4688094296008374e-11
4623,189,63,63,ok,,3.546796559964844e-12
4624,189,63,63,ok,,2.6666926588414635e-12
4625,189,63,63,ok,,6.298145661074933e-13
4626,189,63,63,ok,,2.180343683517094e-13
4627,174,58,58,ok,,0.19770999000936654
4628,174,58,58,ok,,1.1966444530102976e-12
4629,177,59,59,ok,,2.1727369335996804e-13
4630,189,63,63,ok,,5.102337316052282e-13
4631,189,63,63,ok,,4.54010496432565e-13
4632,189,63,63,ok,,4.280133034988244e-12
4633,189,63,63,ok,,2.8277576932106525e-12
4634,189,63,63,ok,,1.0403089921859055e-11
4635,189,63,63,ok,,2.8333417633960635e-12
4636,189,63,63,ok,,1.0276491922866397e-11
4637,189,63,63,ok,,5.277884679186506e-13
4638,177,59,59,ok,,4.441002352454054e-13
4639,174,58,58,ok,,1.7980954044217773e-12
4640,174,58,58,ok,,9.471406018333302e-13
4641,177,59,59,ok,,6.195629049835686e-13
4642,189,63,63,ok,,7.534212538447825e-13
4643,189,63,63,ok,,3.6816964896829725e-13
4644,189,63,63,ok,,4.2230597383824507e-13
4645,189,63,63,ok,,1.2117517642039336e-11
4646,189,63,63,ok,,5.080576559727832e-12
4647,189,63,63,ok,,3.8734136776597397e-13
4648,189,63,63,ok,,7.347007733829553e-13
4649,189,63,63,ok,,2.428643900687625e-13
4650,183,61,61,ok,,6.488680595126748e-13
4651,174,58,58,ok,,1.4177699401853753e-12
4652,171,57,57,ok,,4.445116778012348e-13
4653,174,58,58,ok,,1.9257113970170022e-13
4654,177,59,59,ok,,1.8515307265979786e-13
4655,189,63,63,ok,,3.061430858418523e-13
4656,189,63,63,ok,,5.899333264394057e-13
4657,189,63,63,ok,,1.506539693413829e-11
4658,189,63,63,ok,,6.1359106565481175e-12
4659,189,63,63,ok,,1.664065067518184e-11
4660,189,63,63,ok,,1.5821127536435782e-11
4661,189,63,63,ok,,2.959750757260894e-13
4662,177,59,59,ok,,3.359566670763312e-13
4663,177,59,59,ok,,10.031293600414623
4664,186,62,62,ok,,49.9805350273043
4665,189,63,63,ok,,39.92423384404083
4666,189,63,63,ok,,15.817678407498054
4667,189,63,63,ok,,16.83104441878248
4668,189,63,63,ok,,15.091185280668897
4669,189,63,63,ok,,2.4539767101264014e-13
4670,189,63,63,ok,,2.2016934500500606e-11
4671,189,63,63,ok,,8.433620017329076e-12
4672,189,63,63,ok,,3.044374451291615e-11
4673,189,63,63,ok,,5.166800964856386e-13
4674,177,59,59,ok,,1.486118196488074e-13
4675,174,58,58,ok,,3.309169888120247e-13
4676,171,57,57,ok,,5.306092452862615e-13
4677,174,58,58,ok,,3.929704221807043e-13
4678,174,58,58,ok,,2.0422643769240158e-13
4679,186,62,62,ok,,2.488220667154005e-13
4680,189,63,63,ok,,2.2890565292605473e-13
4681,189,63,63,ok,,3.9033257593529574e-13
4682,189,63,63,ok,,1.727178397224947e-13
4683,189,63,63,ok,,2.1007874485449504e-13
4684,189,63,63,ok,,7.640646263348773e-13
4685,189,63,63,ok,,2.2382659102168558e-13
4686,189,63,63,ok,,3.325447766664914e-13
4687,189,63,63,ok,,3.803974312781678e-13
4688,189,63,63,ok,,4.4598564092909294e-13
4689,189,63,63,ok,,5.228140250811594e-12
4690,189,63,63,ok,,7.462186618119007e-12
4691,189,63,63,ok,,2.435477326835295e-11
4692,189,63,63,ok,,2.9534603140953483e-12
4693,192,64,64,ok,,2.310258512114848e-12
4694,192,64,64,ok,,2.2954823470013685e-12
4695,186,62,62,ok,,4.626818170770898e-13
4696,189,63,63,ok,,1.0932203460491922e-12
4697,189,63,63,ok,,2.112767650604494e-12
4698,189,63,63,ok,,3.8795502002020353e-13
4699,177,59,59,ok,,5.449969627160735e-13
4700,177,59,59,ok,,2.2199227272235099e-13
4701,183,61,61,ok,,5.503115910947889e-13
4702,189,63,63,ok,,6.133554192256006e-13
4703,189,63,63,ok,,2.625205668350671e-13
4704,189,63,63,ok,,10.657114371102542
4705,189,63,63,ok,,2.98010730726479e-12
4706,189,63,63,ok,,8.939617511719215e-13
4707,189,63,63,ok,,2.6366971607644303e-12
4708,189,63,63,ok,,1.698662848490529e-11
4709,189,63,63,ok,,2.2156895199577925e-12
4710,189,63,63,ok,,2.3284602177719402e-11
4711,189,63,63,ok,,7.785211925174762e-13
4712,186,62,62,ok,,3.97539369496068e-12
4713,195,65,65,ok,,7.647130678549529e-13
4714,267,89,89,ok,,1.2251180862387847e-12
4715,288,96,96,ok,,1.782081136597498e-12
4716,264,88,88,ok,,49.251945728939695
4717,261,87,87,ok,,56.60015512680972
4718,258,86,86,ok,,57.36498846014274
4719,291,97,97,ok,,2.518345745453187e-12
4720,270,90,90,ok,,1.781646554884722e-12
4721,189,63,63,ok,,1.3089283046489594e-12
4722,189,63,63,ok,,4.1437336256159426e-13
4723,189,63,63,ok,,1.8947628721260585e-13
4724,189,63,63,ok,,1.804365208804831e-13
4725,189,63,63,ok,,2.296645256796959e-13
4726,189,63,63,ok,,1.9914666110620072e-13
4727,189,63,63,ok,,6.4320665941974424e-12
4728,183,61,61,ok,,8.471160977066766e-13
4729,192,64,64,ok,,1.7173205713245275e-12
4730,195,65,65,ok,,3.3458567688085737e-13
4731,198,66,66,ok,,2.744977168770576e-13
4732,195,65,65,ok,,5.718136333442536e-13
4733,186,62,62,ok,,2.309152990893106e-12
4734,189,63,63,ok,,5.004757287223637e-13
4735,189,63,63,ok,,3.983952161857448e-12
4736,180,60,60,ok,,69.89343519686301
4737,267,89,89,ok,,6.474989698597527
4738,267,89,89,ok,,16.46695521232436
4739,267,89,89,ok,,35.624062164698636
4740,270,90,90,ok,,47.35102200391495
4741,276,92,92,ok,,46.72957767321254
4742,276,92,92,ok,,47.1745907367465
4743,276,92,92,ok,,45.150386890458904
4744,273,91,91,ok,,6.631498430868622e-13
4745,195,65,65,ok,,6.090931657878348e-13
4746,189,63,63,ok,,6.431174413228859e-13
4747,189,63,63,ok,,18.74974485923806
4748,189,63,63,ok,,16.41027636735702
4749,189,63,63,ok,,0.913438586798884
4750,189,63,63,ok,,1.3963632423238444e-13
4751,189,63,63,ok,,4.0544167133865976e-12
4752,189,63,63,ok,,6.357989679615903e-13
4753,192,64,64,ok,,3.8294418765944055e-13
4754,192,64,64,ok,,2.619372717662167e-12
4755,186,62,62,ok,,5.231492137252007e-13
4756,189,63,63,ok,,8.052517621811795e-13
4757,189,63,63,ok,,1.5704602514958476e-12
4758,189,63,63,ok,,1.6211474617253642e-13
4759,189,63,63,ok,,3.710455427084117e-13
4760,189,63,63,ok,,52.39998375379736
4761,195,65,65,ok,,18.793761757608852
4762,261,87,87,ok,,73.96439198121799
4763,279,93,93,ok,,63.4214206198954
4764,270,90,90,ok,,16.625656435912994
4765,279,93,93,ok,,44.45154833012449
4766,273,91,91,ok,,33.12482905593384
4767,267,89,89,ok,,6.213798069986038e-13
4768,195,65,65,ok,,8.574637967853528e-13
4769,189,63,63,ok,,5.749387533373077e-12
4770,189,63,63,ok,,1.4424920940147312
4771,174,58,58,ok,,3.530407181741737e-13
4772,171,57,57,ok,,1.1205399175323396e-12
4773,174,58,58,ok,,3.6115828360289214e-13
4774,174,58,58,ok,,2.070639719816253e-13
4775,189,63,63,ok,,1.6211222819471127e-13
4776,189,63,63,ok,,3.578873644719473e-13
4777,189,63,63,ok,,0.44330353192043204
4778,189,63,63,ok,,11.469767905614514
4779,189,63,63,ok,,3.335751215451608
4780,189,63,63,ok,,2.5682742970115284
4781,189,63,63,ok,,4.515235256578911e-13
4782,177,59,59,ok,,2.948364406087323e-13
4783,174,58,58,ok,,1.685360313538351e-13
4784,180,60,60,ok,,21.515219220713636
4785,186,62,62,ok,,5.720051956724044e-13
4786,189,63,63,ok,,3.303192781488775e-13
4787,189,63,63,ok,,5.735915585863108e-13
4788,189,63,63,ok,,6.643495267743655e-12
4789,192,64,64,ok,,1.2323279268129948e-12
4790,198,66,66,ok,,5.649599417372292e-13
4791,249,83,83,ok,,9.05088772316857e-13
4792,267,89,89,ok,,5.974673633789199e-13
4793,195,65,65,ok,,9.44517915645358e-13
4794,189,63,63,ok,,6.5272367278429625e-12
4795,189,63,63,ok,,3.7242675583423277
4796,186,62,62,ok,,25.436301431814428
4797,189,63,63,ok,,19.656344670459074
4798,189,63,63,ok,,3.122802033296061e-13
4799,189,63,63,ok,,1.6532261309328952e-12
4800,183,61,61,ok,,3.712977204363322e-13
4801,192,64,64,ok,,5.031743456241738e-13
4802,192,64,64,ok,,7.927000536726557e-13
4803,189,63,63,ok,,5.312049145172994e-13
4804,186,62,62,ok,,5.588381143551912e-13
4805,189,63,63,ok,,9.967589867698368e-12
4806,189,63,63,ok,,1.646842042294751e-13
4807,189,63,63,ok,,2.318219149873813e-13
4808,189,63,63,ok,,2.886473744880533e-13
4809,189,63,63,ok,,3.631175478571497e-13
4810,189,63,63,ok,,2.206764876307781e-13
4811,189,63,63,ok,,3.1481279512656445e-13
4812,189,63,63,ok,,3.543361086969808e-13
4813,189,63,63,ok,,6.153369659194022e-13
4814,189,63,63,ok,,4.404716194634116e-12
4815,189,63,63,ok,,6.891394044546451e-13
4816,189,63,63,ok,,4.790598592522569e-13
4817,189,63,63,ok,,6.412656281164997e-13
4818,177,59,59,ok,,6.001391611049878e-13
4819,177,59,59,ok,,3.191301185813009e-13
4820,177,59,59,ok,,3.339125913536427e-13
4821,177,59,59,ok,,1.8619485383822686e-12
4822,174,58,58,ok,,4.182927783012416e-13
4823,189,63,63,ok,,16.925658752283052
4824,189,63,63,ok,,4.049636973006159e-13
4825,189,63,63,ok,,1.2148574266472563e-11
4826,189,63,63,ok,,3.7453345001323155e-13
4827,186,62,62,ok,,7.609728734985958e-13
4828,183,61,61,ok,,1.2567857135686748e-12
4829,189,63,63,ok,,9.353067554914095e-12
4830,189,63,63,ok,,2.4267491485350875e-13
4831,189,63,63,ok,,10.639270883504242
4832,189,63,63,ok,,56.67577982262888
4833,189,63,63,ok,,29.665159742834497
4834,183,61,61,ok,,7.702631598731659e-13
4835,183,61,61,ok,,5.862804926438089e-13
4836,186,62,62,ok,,8.033865327370567e-13
4837,210,70,70,ok,,8.935355619642305e-13
4838,267,89,89,ok,,3.7030678533966246e-13
4839,267,89,89,ok,,4.1549982214684924e-13
4840,210,70,70,ok,,7.162943747020285e-13
4841,189,63,63,ok,,3.0739388835169277e-12
4842,189,63,63,ok,,17.803702347947002
4843,174,58,58,ok,,16.815469875739662
4844,177,59,59,ok,,1.773396321420979e-12
4845,177,59,59,ok,,1.0126430130975923e-12
4846,174,58,58,ok,,1.2291960156849527e-12
4847,186,62,62,ok,,3.5347033527806666e-13
4848,189,63,63,ok,,1.2962337391469054
4849,189,63,63,ok,,17.065062145545536
4850,189,63,63,ok,,2.9684315614149205e-13
4851,189,63,63,ok,,3.543086391940566e-13
4852,189,63,63,ok,,5.568416825003095e-13
4853,189,63,63,ok,,5.717221574345789e-13
4854,189,63,63,ok,,3.5492801343149387e-13
4855,189,63,63,ok,,3.6690572936893243e-13
4856,189,63,63,ok,,1.1674473605071935e-11
4857,189,63,63,ok,,5.003829335867918e-13
4858,255,85,85,ok,,1.173603675808182e-12
4859,267,89,89,ok,,1.1318650173750389e-12
4860,270,90,90,ok,,9.712432986825568e-13
4861,270,90,90,ok,,1.6140068586193259e-12
4862,267,89,89,ok,,5.33117553412724e-13
4863,267,89,89,ok,,6.753945296268687e-13
4864,210,70,70,ok,,9.760024076653245e-13
4865,186,62,62,ok,,1.592103526320822e-12
4866,189,63,63,ok,,7.845630717399027e-12
4867,189,63,63,ok,,2.285773976639106e-13
4868,189,63,63,ok,,2.1049577744722477e-13
4869,189,63,63,ok,,2.337164623064368e-13
4870,189,63,63,ok,,1.495046284405794e-13
4871,189,63,63,ok,,3.1988051103890373e-13
4872,189,63,63,ok,,5.758432362647765e-12
4873,189,63,63,ok,,4.601500233965024e-12
4874,189,63,63,ok,,1.5431455307935142e-11
4875,189,63,63,ok,,5.0990803348560835e-12
4876,189,63,63,ok,,1.3532485298728026e-11
4877,189,63,63,ok,,3.0157898242972454e-12
4878,189,63,63,ok,,1.082489179389735e-12
4879,186,62,62,ok,,9.812221867743087e-13
4880,201,67,67,ok,,8.161320594755221e-13
4881,267,89,89,ok,,8.867620240765074e-13
4882,279,93,93,ok,,1.0610559478186623e-12
4883,270,90,90,ok,,1.201026763311654e-12
4884,282,94,94,ok,,1.1273261874564272e-12
4885,297,99,99,ok,,6.256597391273837e-13
4886,297,99,99,ok,,7.496289032554617e-13
4887,291,97,97,ok,,5.378196738496297e-13
4888,282,94,94,ok,,4.761025122974714e-13
4889,210,70,70,ok,,1.475393741392848e-12
4890,189,63,63,ok,,2.326286939249712e-11
4891,189,63,63,ok,,2.2701966216211463e-13
4892,189,63,63,ok,,4.875195021851749e-13
4893,189,63,63,ok,,6.947025915439602e-13
4894,186,62,62,ok,,3.583771382193414e-13
4895,189,63,63,ok,,6.606941348171247e-13
4896,189,63,63,ok,,9.253963608664494
4897,189,63,63,ok,,1.6214622489779816e-11
4898,189,63,63,ok,,1.8346762651322812e-12
4899,189,63,63,ok,,1.081041275969266e-12
4900,189,63,63,ok,,1.4485321488757898e-12
4901,189,63,63,ok,,1.6608553814212672
4902,177,59,59,ok,,3.764318782147101e-13
4903,177,59,59,ok,,10.20281955284916
4904,186,62,62,ok,,33.84495640251054
4905,189,63,63,ok,,14.17654793662293
4906,189,63,63,ok,,16.849171055756887
4907,189,63,63,ok,,3.2501408589420744e-11
4908,186,62,62,ok,,2.0172761527655643e-12
4909,192,64,64,ok,,6.9720970151479324e-12
4910,186,62,62,ok,,2.0297158164267e-12
4911,186,62,62,ok,,1.4180065489195125e-12
4912,189,63,63,ok,,1.3873490072786998e-11
4913,189,63,63,ok,,5.63116071207635e-13
4914,189,63,63,ok,,2.8223188340880163e-13
4915,183,61,61,ok,,18.523737444829514
4916,189,63,63,ok,,8.034291088678394
4917,189,63,63,ok,,2.0579172629773853e-13
4918,189,63,63,ok,,5.324964065047861e-12
4919,195,65,65,ok,,5.321516084571584e-13
4920,246,82,82,ok,,4.3641296609434447e-13
4921,267,89,89,ok,,5.677249307975496e-13
4922,267,89,89,ok,,3.834924958816796e-13
4923,267,89,89,ok,,4.750799465333767e-13
4924,267,89,89,ok,,3.29753052990086e-13
4925,210,70,70,ok,,6.151052961029502e-13
4926,186,62,62,ok,,5.764151252426793e-13
4927,189,63,63,ok,,1.2883563359433431e-12
4928,183,61,61,ok,,31.586792224076923
4929,210,70,70,ok,,6.845829875785663
4930,267,89,89,ok,,1.1747793052474875
4931,267,89,89,ok,,21.799000302134267
4932,270,90,90,ok,,59.84625171121474
4933,294,98,98,ok,,65.0327854488073
4934,300,100,100,ok,,62.153439069729494
4935,318,106,106,ok,,48.45775515058834
4936,273,91,91,ok,,44.5389828494632
4937,297,99,99,ok,,38.78684280700318
4938,291,97,97,ok,,55.4145948556755
4939,243,81,81,ok,,13.654967768150478
4940,198,66,66,ok,,5.494242599725383
4941,213,71,71,ok,,22.86894342872661
4942,258,86,86,ok,,6.6540094460857
4943,279,93,93,ok,,57.12584038973034
4944,285,95,95,ok,,73.20921170276331
4945,291,97,97,ok,,68.58332222559594
4946,288,96,96,ok,,11.25078055222692
4947,288,96,96,ok,,1.7837091344254698e-12
4948,270,90,90,ok,,1.1323612935428928e-12
4949,210,70,70,ok,,6.885363413418843e-13
4950,189,63,63,ok,,1.8051587406668154e-12
4951,189,63,63,ok,,2.4332801243084054e-11
4952,186,62,62,ok,,8.136376543258175e-13
4953,267,89,89,ok,,3.995349265919165
4954,267,89,89,ok,,4.618203305218615e-13
4955,210,70,70,ok,,9.287411276474988e-13
4956,192,64,64,ok,,1.8865827995015863e-12
4957,189,63,63,ok,,1.6847558110781973e-12
4958,189,63,63,ok,,6.0537326487346574e-12
4959,189,63,63,ok,,2.1526140727186902e-13
4960,189,63,63,ok,,3.0939871887726777e-13
4961,183,61,61,ok,,1.8058561194367758e-13
4962,174,58,58,ok,,1.2663625320148714e-12
4963,171,57,57,ok,,1.225906658916477e-12
4964,174,58,58,ok,,1.5173615822927749e-12
4965,177,59,59,ok,,2.8320128667023377e-13
4966,189,63,63,ok,,4.881678912648318e-13
4967,189,63,63,ok,,5.4505922754552795e-12
4968,186,62,62,ok,,5.277497447482262e-13
4969,186,62,62,ok,,4.916883601687442e-13
4970,192,64,64,ok,,1.14905841279205e-12
4971,192,64,64,ok,,5.751929405531476e-13
4972,192,64,64,ok,,6.739932500595256e-13
4973,186,62,62,ok,,1.4078024334938721e-12
4974,189,63,63,ok,,2.436943268191331e-12
4975,189,63,63,ok,,3.0461043572178595e-13
4976,189,63,63,ok,,1.3931898568984808e-11
4977,183,61,61,ok,,28.578778233239856
4978,195,65,65,ok,,6.12269003515031
4979,210,70,70,ok,,7.595580739503017
4980,267,89,89,ok,,2.479620393375999
4981,267,89,89,ok,,10.547504436830351
4982,267,89,89,ok,,21.776033702556578
4983,267,89,89,ok,,20.251961929169983
4984,267,89,89,ok,,39.0148754069409
4985,267,89,89,ok,,2.057114802422839
4986,195,65,65,ok,,1.7629404564995292
4987,189,63,63,ok,,9.39587460939905e-13
4988,183,61,61,ok,,6.903016100332954e-13
4989,186,62,62,ok,,5.131610409221911e-13
4990,195,65,65,ok,,5.689724525166607e-13
4991,267,89,89,ok,,4.954919071031693e-13
4992,267,89,89,ok,,1.3973527066947914e-12
4993,282,94,94,ok,,1.6848680907464222e-12
4994,288,96,96,ok,,1.3150793029541086e-12
4995,288,96,96,ok,,1.5043274241790409e-12
4996,273,91,91,ok,,1.0010441561215539e-12
4997,267,89,89,ok,,6.740752915630243e-13
4998,195,65,65,ok,,5.574713965820165e-13
4999,195,65,65,ok,,5.527288180638987e-13
5000,267,89,89,ok,,6.30558475489504e-13
5001,264,88,88,ok,,51.961139520139135
5002,276,92,92,ok,,55.410790747100236
5003,282,94,94,ok,,54.89852288265646
5004,291,97,97,ok,,49.45363946234968
5005,303,101,101,ok,,41.186123687636034
5006,306,102,102,ok,,54.490280446874706
5007,300,100,100,ok,,61.231388823023075
5008,294,98,98,ok,,64.91665935576933
5009,267,89,89,ok,,7.365681178857541e-13
5010,192,64,64,ok,,9.90707846796953e-13
5011,189,63,63,ok,,1.6703704070983642e-11
5012,189,63,63,ok,,7.556008941684869e-13
5013,189,63,63,ok,,1.2640177816778989e-11
5014,189,63,63,ok,,4.084153477204615e-13
5015,195,65,65,ok,,4.851147234197042e-13
5016,225,75,75,ok,,5.057604310707634e-13
5017,267,89,89,ok,,3.8130189483768296e-13
5018,267,89,89,ok,,6.746776731110103e-13
5019,267,89,89,ok,,4.659455728082654e-13
5020,267,89,89,ok,,5.675688609590316e-13
5021,249,83,83,ok,,5.327080512383923e-13
5022,210,70,70,ok,,8.247088318188694e-13
5023,267,89,89,ok,,4.264612069276063e-13
5024,291,97,97,ok,,9.180673307480747e-13
5025,309,103,103,ok,,7.46265497392399e-13
5026,309,103,103,ok,,1.1473569787322135e-11
5027,306,102,102,ok,,7.384899706527827e-13
5028,309,103,103,ok,,0.24024061567966773
5029,333,111,111,ok,,3.039738428291962
5030,336,112,112,ok,,4.367788692686794
5031,336,112,112,ok,,1.495370816550846e-11
5032,330,110,110,ok,,1.6017824310040196e-11
5033,297,99,99,ok,,9.178218041294014e-13
5034,267,89,89,ok,,5.117886686932884e-13
5035,198,66,66,ok,,5.543304657053246e-13
5036,210,70,70,ok,,5.741879552241757e-13
5037,249,83,83,ok,,7.627281859381598e-13
5038,267,89,89,ok,,8.943370034040133e-13
5039,288,96,96,ok,,1.998667181700585e-12
5040,291,97,97,ok,,2.266366946747965e-12
5041,297,99,99,ok,,8.495925234569111e-13
5042,297,99,99,ok,,8.382751112574033e-13
5043,297,99,99,ok,,1.0237323987823422e-12
5044,297,99,99,ok,,1.0859160794499928e-12
5045,297,99,99,ok,,6.88071127395363e-13
5046,297,99,99,ok,,7.978663618113279e-13
5047,309,103,103,ok,,9.424363982304562e-13
5048,306,102,102,ok,,6.964658452954875e-13
5049,330,110,110,ok,,8.26308822923804e-13
5050,336,112,112,ok,,2.346399449889752e-12
5051,336,112,112,ok,,1.450606946662075e-12
5052,336,112,112,ok,,1.3178477981832452e-12
5053,336,112,112,ok,,1.831996635153483e-12
5054,336,112,112,ok,,8.045658459216177e-12
5055,336,112,112,ok,,8.214190875093429e-13
5056,336,112,112,ok,,1.1672022165169094e-12
5057,306,102,102,ok,,7.169770585525223e-13
5058,267,89,89,ok,,3.9962487953827383e-13
5059,192,64,64,ok,,4.1162118788600117e-13
5060,189,63,63,ok,,1.3273531101767442e-11
5061,189,63,63,ok,,1.0886187640479499e-11
5062,189,63,63,ok,,6.108043272788916e-12
5063,186,62,62,ok,,1.1689001607614716e-12
5064,210,70,70,ok,,4.706448525261551e-13
5065,267,89,89,ok,,4.3289123979800553e-13
5066,267,89,89,ok,,7.046669170221095e-13
5067,267,89,89,ok,,7.063514034948706e-13
5068,249,83,83,ok,,3.969036031082296e-13
5069,186,62,62,ok,,5.711581549159865e-13
5070,189,63,63,ok,,2.6152992314636984e-13
5071,189,63,63,ok,,2.7745538429980585e-13
5072,189,63,63,ok,,17.103587469044353
5073,192,64,64,ok,,4.448171320714359e-12
5074,210,70,70,ok,,5.298781370164271
5075,267,89,89,ok,,4.7019899779136
5076,267,89,89,ok,,1.919652929204608
5077,267,89,89,ok,,6.6990245227435e-13
5078,267,89,89,ok,,8.189581287539498e-13
5079,195,65,65,ok,,1.1116927229164306e-12
5080,186,62,62,ok,,1.6482919963758804e-12
5081,189,63,63,ok,,45.90894116968941
5082,189,63,63,ok,,38.466254916125415
5083,180,60,60,ok,,13.912945721065379
5084,177,59,59,ok,,0.16739174226484183
5085,177,59,59,ok,,1.258300155392421e-12
5086,174,58,58,ok,,2.7154460121195243e-13
5087,189,63,63,ok,,2.1796511903405805e-13
5088,189,63,63,ok,,2.9730838148277566e-13
5089,189,63,63,ok,,4.183199944997588e-13
5090,189,63,63,ok,,16.804023549137018
5091,189,63,63,ok,,2.477520542891017e-13
5092,189,63,63,ok,,3.561054834740363e-13
5093,189,63,63,ok,,2.416770813522051e-13
5094,174,58,58,ok,,5.734686058237933e-13
5095,180,60,60,ok,,42.37570745422483
5096,189,63,63,ok,,40.374881663130616
5097,189,63,63,ok,,40.668577408248616
5098,198,66,66,ok,,44.27152568030748
5099,201,67,67,ok,,55.96903297573329
5100,204,68,68,ok,,63.669813545933735
5101,201,67,67,ok,,35.07340047255852
5102,204,68,68,ok,,31.75863909596015
5103,195,65,65,ok,,24.78325879521068
5104,189,63,63,ok,,78.69622376988931
5105,189,63,63,ok,,41.637849866520156
5106,177,59,59,ok,,40.85559572903678
5107,180,60,60,ok,,3.4210560222691695e-13
5108,180,60,60,ok,,8.082616053971897e-13
5109,180,60,60,ok,,8.144635389277408e-13
5110,171,57,57,ok,,2.136843763558276e-12
5111,177,59,59,ok,,3.9143114765715004e-13
5112,189,63,63,ok,,2.0820284905012924e-13
5113,189,63,63,ok,,2.1416969902496185e-13
5114,189,63,63,ok,,2.2903702987390746e-13
5115,189,63,63,ok,,2.2947100559189427e-13
5116,189,63,63,ok,,4.555406469813683e-13
5117,183,61,61,ok,,2.6524714616936957e-13
5118,171,57,57,ok,,1.5159331003617978e-12
5119,177,59,59,ok,,33.68727301517882
5120,189,63,63,ok,,28.323840766190603
5121,189,63,63,ok,,56.49694050530548
5122,189,63,63,ok,,11.475666033512725
5123,192,64,64,ok,,42.024454714295175
5124,195,65,65,ok,,65.23787691830282
