d1_cgm_objective,d0_objective,strategy,t
1906643.3610994343,0.0,dynamic_gen,4302
1942284.4953380262,162209.6236117769,dynamic_gen,4304
1770843.5626089773,222926.17083336556,dynamic_gen,4305
1587624.8007101186,283093.36008677736,dynamic_gen,4307
2030613.5324317697,52870.604000965104,dynamic_gen,4303
1459781.9011424421,252404.11916304627,dynamic_gen,4308
1642612.0116017396,279384.5159512531,dynamic_gen,4306
1422013.7106089753,290459.05062515935,dynamic_gen,4309
1494474.3429815779,161129.8280329537,dynamic_gen,4311
1398662.521524456,171037.69707102928,dynamic_gen,4310
1652313.0532601518,202452.27627046834,dynamic_gen,4312
1978554.179350451,0.0,dynamic_gen,4316
1831275.9771062178,146330.28908182264,dynamic_gen,4313
1792605.6759481071,0.0,dynamic_gen,4318
2041766.6988259556,108866.91534821011,dynamic_gen,4314
2157088.2209905614,0.0,dynamic_gen,4315
1759395.2828148666,0.0,dynamic_gen,4319
1828661.2139731054,0.0,dynamic_gen,4317
1631817.3536794586,0.0,dynamic_gen,4320
1505221.4916706006,0.0,dynamic_gen,4321
1538292.4747592877,0.0,dynamic_gen,4324
1485366.6953903511,0.0,dynamic_gen,4322
1469283.9944474748,0.0,dynamic_gen,4323
1942008.768162239,0.0,dynamic_gen,4326
2058881.3787525438,62502.90467923538,dynamic_gen,4327
1617039.366268395,0.0,dynamic_gen,4325
1672115.6796996838,278020.3282722653,dynamic_gen,4330
1799746.1576789063,251745.36653320724,dynamic_gen,4329
2000454.6861265562,199854.04918872524,dynamic_gen,4328
1677197.4658001582,480606.3268081526,dynamic_gen,4331
1693910.182416481,554310.131074088,dynamic_gen,4332
1751201.2413526769,554711.8109388336,dynamic_gen,4333
1668625.8083848653,311244.53009625647,dynamic_gen,4335
1732316.3839647744,436484.84032309405,dynamic_gen,4334
1644453.7474754276,194821.05404796664,dynamic_gen,4336
1806346.9589361271,142216.00805411144,dynamic_gen,4337
1985235.9581559815,84669.3553022625,dynamic_gen,4338
1943779.2404880552,0.0,dynamic_gen,4340
2060459.2490548738,0.0,dynamic_gen,4339
1789662.6270236801,0.0,dynamic_gen,4341
1737702.8438422927,0.0,dynamic_gen,4342
1584707.8554833,0.0,dynamic_gen,4343
1341160.9829016803,0.0,dynamic_gen,4345
1423384.975624491,0.0,dynamic_gen,4344
1263508.1576160584,0.0,dynamic_gen,4346
1274869.870379372,0.0,dynamic_gen,4350
1200009.6869746628,0.0,dynamic_gen,4349
1220136.2308003674,0.0,dynamic_gen,4347
1222703.7754235435,0.0,dynamic_gen,4348
1333757.874605706,0.0,dynamic_gen,4351
1320680.406535525,0.0,dynamic_gen,4352
1173035.7622384683,0.0,dynamic_gen,4353
900030.7806710188,9555.329170906925,dynamic_gen,4355
1030217.1209453638,0.0,dynamic_gen,4354
809401.5737399987,43139.27872641638,dynamic_gen,4356
803224.5851553453,0.0,dynamic_gen,4359
926192.1070363951,0.0,dynamic_gen,4360
742260.7172823983,60083.603945466115,dynamic_gen,4357
1139394.3110133964,0.0,dynamic_gen,4361
701063.3514718619,45631.884443870804,dynamic_gen,4358
1378518.7454113516,0.0,dynamic_gen,4362
1480597.503489813,0.0,dynamic_gen,4363
1424801.8885388877,0.0,dynamic_gen,4364
1302095.1164119574,0.0,dynamic_gen,4365
1293220.0212993785,0.0,dynamic_gen,4366
1139567.5157721639,0.0,dynamic_gen,4368
1207637.602313946,0.0,dynamic_gen,4367
1048674.3408423713,0.0,dynamic_gen,4369
947124.6934735079,0.0,dynamic_gen,4371
981985.1144467961,0.0,dynamic_gen,4370
965244.4445876663,0.0,dynamic_gen,4373
1002180.4773430668,0.0,dynamic_gen,4374
952912.7678147925,0.0,dynamic_gen,4372
781211.4078958567,0.0,dynamic_gen,4378
950938.6808998967,0.0,dynamic_gen,4375
858796.8378696213,0.0,dynamic_gen,4376
842307.5662588617,0.0,dynamic_gen,4377
821480.820666959,0.0,dynamic_gen,4379
810905.5987263266,0.0,dynamic_gen,4380
720539.0230565848,0.0,dynamic_gen,4381
819196.1621191152,0.0,dynamic_gen,4384
732594.5068347052,0.0,dynamic_gen,4383
696483.4719323466,0.0,dynamic_gen,4382
1220302.8919666586,0.0,dynamic_gen,4386
1394210.8715299456,0.0,dynamic_gen,4387
1004497.6394029417,0.0,dynamic_gen,4385
1483779.8899558843,0.0,dynamic_gen,4388
1464883.5117161823,0.0,dynamic_gen,4389
1554749.7414314903,0.0,dynamic_gen,4390
1460325.1148350136,0.0,dynamic_gen,4391
1285940.254209756,0.0,dynamic_gen,4392
1188478.685677391,0.0,dynamic_gen,4394
1206566.7812328674,0.0,dynamic_gen,4393
1411080.4212082592,0.0,dynamic_gen,4397
1181541.846845561,0.0,dynamic_gen,4395
1244516.5207688487,0.0,dynamic_gen,4396
1818806.4580803837,0.0,dynamic_gen,4398
1723793.4622707125,202419.8457559704,dynamic_gen,4401
1941587.1359979382,51157.44915362363,dynamic_gen,4399
1687665.5508244466,311927.12341106596,dynamic_gen,4402
1864770.038271921,155296.07141794055,dynamic_gen,4400
1654138.835001824,362240.1020354944,dynamic_gen,4403
1496046.2585320557,260714.67445046658,dynamic_gen,4404
1444337.8618045303,237802.12248554465,dynamic_gen,4405
1457759.717715098,172549.39638416533,dynamic_gen,4406
1539994.5983236367,108218.30467287228,dynamic_gen,4407
1624068.7641681456,147466.3851872955,dynamic_gen,4408
1860322.3688826556,12243.820249010718,dynamic_gen,4410
1895976.5495229769,0.0,dynamic_gen,4412
1763047.8719017997,77338.30714423815,dynamic_gen,4409
1907491.376705943,0.0,dynamic_gen,4411
1982587.0532808844,0.0,dynamic_gen,4414
1938639.6279858002,0.0,dynamic_gen,4413
2010809.53119314,0.0,dynamic_gen,4415
1352353.7357300625,0.0,dynamic_gen,4417
1416609.7223347137,0.0,dynamic_gen,4416
1422815.6072121046,0.0,dynamic_gen,4420
1323958.7731305992,0.0,dynamic_gen,4418
1354843.0685169033,0.0,dynamic_gen,4419
1847118.7637611513,0.0,dynamic_gen,4422
1830337.356826994,153793.640137617,dynamic_gen,4424
1515501.9533500723,0.0,dynamic_gen,4421
1940460.8041555954,75313.23691534056,dynamic_gen,4423
1607425.0009774242,203200.02044003888,dynamic_gen,4425
1490096.7572364996,176851.87766289234,dynamic_gen,4426
1378641.2993488195,151561.1141582758,dynamic_gen,4429
1447911.1970333625,196850.52075265849,dynamic_gen,4427
1396459.9931204692,161316.95353001257,dynamic_gen,4428
1444283.6709418902,112181.82610075847,dynamic_gen,4431
1377374.4915525462,66716.93353437888,dynamic_gen,4430
1774666.7344977076,50906.9185822391,dynamic_gen,4433
1580569.6740525388,34325.50477167288,dynamic_gen,4432
1966926.9443090786,38171.40341822987,dynamic_gen,4434
2078974.1411526795,0.0,dynamic_gen,4435
2050776.3523061583,0.0,dynamic_gen,4436
1885268.3231292854,0.0,dynamic_gen,4438
1973040.0214472697,0.0,dynamic_gen,4437
1566003.9286045777,0.0,dynamic_gen,4440
1480561.0193389386,0.0,dynamic_gen,4442
1506718.906082483,0.0,dynamic_gen,4441
1662605.2484787626,0.0,dynamic_gen,4439
1490519.372992348,0.0,dynamic_gen,4443
1556027.6182452198,0.0,dynamic_gen,4444
1915819.6785417753,0.0,dynamic_gen,4446
1653194.8312369634,0.0,dynamic_gen,4445
1982815.2190660639,51239.934494821966,dynamic_gen,4447
1719552.2011804618,147354.27094904982,dynamic_gen,4449
1897084.8277881192,143456.94476956714,dynamic_gen,4448
1619340.6032828512,37343.79480163306,dynamic_gen,4452
1632626.486161361,115377.43107596503,dynamic_gen,4451
1595244.4843237607,186997.44781122578,dynamic_gen,4450
1621048.4437495791,0.0,dynamic_gen,4453
1550086.4522109032,7627.855118146306,dynamic_gen,4454
1594104.8868695295,9750.804879627554,dynamic_gen,4455
1641371.8231117292,0.0,dynamic_gen,4456
2033867.1809772975,0.0,dynamic_gen,4459
1758970.098869993,6642.893309269261,dynamic_gen,4457
1941881.711126428,14095.481601336349,dynamic_gen,4458
1996779.0742372118,0.0,dynamic_gen,4460
1864273.2626954052,71391.00051420878,dynamic_gen,4461
1323305.7510948796,0.0,dynamic_gen,4464
1690059.4931085384,132449.92892122202,dynamic_gen,4462
1448210.583153477,0.0,dynamic_gen,4463
1227077.9702133927,0.0,dynamic_gen,4466
1271552.867869177,0.0,dynamic_gen,4465
1277763.9400603059,0.0,dynamic_gen,4468
1404526.619303884,0.0,dynamic_gen,4469
1212827.238963347,0.0,dynamic_gen,4467
1799929.6615110475,79512.06707216543,dynamic_gen,4471
1720223.9726123447,51093.12162676439,dynamic_gen,4470
1618423.1351744772,109970.87529066249,dynamic_gen,4472
1390524.7898836974,76453.96767244587,dynamic_gen,4473
1264431.5377342713,132251.58706846606,dynamic_gen,4474
1196918.0368047026,109910.45678310131,dynamic_gen,4475
1184370.4843732184,80640.88615708752,dynamic_gen,4476
1363383.507790915,78225.5098458475,dynamic_gen,4479
1263993.452051918,119044.07328551615,dynamic_gen,4478
1202850.2795026104,97719.43361550508,dynamic_gen,4477
1669073.035116914,129897.55558535413,dynamic_gen,4481
1477453.6339579937,65888.66729916139,dynamic_gen,4480
2133036.18355292,0.0,dynamic_gen,4483
1973461.674068951,114426.39720843051,dynamic_gen,4482
2112073.6194939325,0.0,dynamic_gen,4484
1922478.1838515652,0.0,dynamic_gen,4486
2034285.5138771308,0.0,dynamic_gen,4485
1612864.2967236843,0.0,dynamic_gen,4488
1742457.4824779471,0.0,dynamic_gen,4487
1495590.4131082306,0.0,dynamic_gen,4489
1441390.8542889892,0.0,dynamic_gen,4490
1430246.5451402576,0.0,dynamic_gen,4491
1588744.9385928225,0.0,dynamic_gen,4493
1476296.96028612,0.0,dynamic_gen,4492
1863817.9858493009,0.0,dynamic_gen,4494
1950082.6910327398,57702.907048081855,dynamic_gen,4495
1761871.1689670738,61181.446749205366,dynamic_gen,4498
1934934.1597115765,113456.28497318196,dynamic_gen,4496
1744747.5234978064,29526.098264336666,dynamic_gen,4499
1845226.80068828,101870.7042334499,dynamic_gen,4497
1648132.0134083182,0.0,dynamic_gen,4500
1482799.0689896415,0.0,dynamic_gen,4502
1529643.907977782,0.0,dynamic_gen,4501
1478618.8201919845,0.0,dynamic_gen,4504
1521902.610911936,0.0,dynamic_gen,4503
1791531.2624486885,0.0,dynamic_gen,4507
1563142.4009009686,0.0,dynamic_gen,4505
1684598.5323782838,0.0,dynamic_gen,4506
1762438.858744316,1694.574545428109,dynamic_gen,4508
1630466.0421386217,0.0,dynamic_gen,4509
1213889.5153749248,0.0,dynamic_gen,4512
1500243.070912195,0.0,dynamic_gen,4510
1331932.9405176055,0.0,dynamic_gen,4511
1131987.5167910606,0.0,dynamic_gen,4513
1046157.5795489047,0.0,dynamic_gen,4514
993047.3100971198,0.0,dynamic_gen,4518
981079.6131320985,0.0,dynamic_gen,4517
994185.4260139856,0.0,dynamic_gen,4515
1003416.0315631987,0.0,dynamic_gen,4516
799395.5391214672,29708.409560886128,dynamic_gen,4521
981273.367750789,0.0,dynamic_gen,4519
902985.2159678685,3544.9033069640245,dynamic_gen,4520
738426.5862046133,32141.57669840211,dynamic_gen,4522
712656.3273748258,24123.994609717258,dynamic_gen,4523
650860.8552984677,50973.95618471976,dynamic_gen,4524
546891.2083768889,65426.16528490324,dynamic_gen,4525
495871.30031570443,57556.07499536328,dynamic_gen,4526
595975.6275307175,2326.252670291363,dynamic_gen,4528
752379.7045669848,0.0,dynamic_gen,4529
523142.5048579772,31068.00505628394,dynamic_gen,4527
1150773.4400931308,0.0,dynamic_gen,4531
1178905.9534462348,0.0,dynamic_gen,4532
966229.9666446205,0.0,dynamic_gen,4530
1117751.1488552657,0.0,dynamic_gen,4533
1085686.3449753386,0.0,dynamic_gen,4534
784911.377287613,0.0,dynamic_gen,4537
958638.8577191369,0.0,dynamic_gen,4535
843981.7807984124,0.0,dynamic_gen,4536
733867.0677635368,0.0,dynamic_gen,4539
761845.8769297302,0.0,dynamic_gen,4538
754532.2001353458,0.0,dynamic_gen,4540
687266.4124760509,0.0,dynamic_gen,4542
732750.8715828297,0.0,dynamic_gen,4541
653159.3789515117,0.0,dynamic_gen,4543
612387.8857574958,0.0,dynamic_gen,4544
570052.9705060828,0.0,dynamic_gen,4546
543796.5046162625,0.0,dynamic_gen,4547
604174.9892536402,0.0,dynamic_gen,4545
486033.17957700306,0.0,dynamic_gen,4549
414263.57405596133,0.0,dynamic_gen,4550
535690.7425670975,2227.2666888258923,dynamic_gen,4548
401506.6072988699,0.0,dynamic_gen,4551
430935.1710606222,0.0,dynamic_gen,4552
546124.6352028932,0.0,dynamic_gen,4553
925330.4818865522,0.0,dynamic_gen,4555
729177.6069211619,0.0,dynamic_gen,4554
1003596.5872737234,0.0,dynamic_gen,4557
1054979.3887539317,0.0,dynamic_gen,4558
992200.4791475078,0.0,dynamic_gen,4556
869228.1438418846,0.0,dynamic_gen,4560
803484.558418069,0.0,dynamic_gen,4561
949210.5977944275,0.0,dynamic_gen,4559
793608.9383719264,0.0,dynamic_gen,4562
786721.1772757769,0.0,dynamic_gen,4563
945794.8270485869,0.0,dynamic_gen,4565
838064.2746596354,0.0,dynamic_gen,4564
1308360.9454010194,0.0,dynamic_gen,4566
1222989.5565035436,0.0,dynamic_gen,4568
1400711.1398659572,0.0,dynamic_gen,4567
1021119.1871767415,0.0,dynamic_gen,4569
1010355.0973647061,0.0,dynamic_gen,4570
1017788.4623605295,28976.55247697699,dynamic_gen,4571
996918.4044521338,34245.70588683911,dynamic_gen,4572
1009216.6291333117,33545.548314780455,dynamic_gen,4573
995540.2856647721,8340.151352046552,dynamic_gen,4574
1056672.0233156765,0.0,dynamic_gen,4575
1131696.2631096533,0.0,dynamic_gen,4576
1875123.3235629261,0.0,dynamic_gen,4579
1353850.008976507,0.0,dynamic_gen,4577
1669301.1678387038,5946.5341236275235,dynamic_gen,4578
1860732.4577089925,0.0,dynamic_gen,4580
1770539.3879248495,0.0,dynamic_gen,4581
1285251.554807157,0.0,dynamic_gen,4585
1451463.4733429074,0.0,dynamic_gen,4583
1657560.316315442,0.0,dynamic_gen,4582
1404879.770401794,0.0,dynamic_gen,4588
1312635.7338621137,0.0,dynamic_gen,4587
1492666.3225382792,0.0,dynamic_gen,4589
1277207.687754305,0.0,dynamic_gen,4586
1331280.6162068164,0.0,dynamic_gen,4584
1863464.195124029,9655.40555087192,dynamic_gen,4591
1713842.9656737861,0.0,dynamic_gen,4590
1428126.7609951547,29774.92134318105,dynamic_gen,4594
1212970.7982439348,0.0,dynamic_gen,4599
1338788.2863491008,176001.65050217218,dynamic_gen,4595
1801237.362002034,108989.96266955939,dynamic_gen,4592
1256109.884703599,234921.0960340099,dynamic_gen,4597
1284891.3612897804,285786.483802908,dynamic_gen,4596
1230207.1630182872,136495.91208874312,dynamic_gen,4598
1578071.0962766653,148019.1278718176,dynamic_gen,4593
1533065.671065616,5217.567423131478,dynamic_gen,4601
1318462.7935296267,0.0,dynamic_gen,4600
1982060.6693699236,0.0,dynamic_gen,4603
1959446.0619404467,0.0,dynamic_gen,4604
1907115.251771683,0.0,dynamic_gen,4605
1412702.8677968609,0.0,dynamic_gen,4608
1358555.6286559294,0.0,dynamic_gen,4609
1808247.7870243883,0.0,dynamic_gen,4602
1504292.990127315,0.0,dynamic_gen,4607
1756671.2270343015,0.0,dynamic_gen,4606
1285192.101228579,0.0,dynamic_gen,4611
1303090.7561225335,0.0,dynamic_gen,4610
1675341.7697117042,0.0,dynamic_gen,4614
1311663.1565920475,0.0,dynamic_gen,4612
1412912.4567173242,0.0,dynamic_gen,4613
1777672.9049327467,17679.339346089244,dynamic_gen,4616
1590812.0374988047,9340.785729263185,dynamic_gen,4618
1786435.5342880818,0.0,dynamic_gen,4615
1502731.8400103957,13526.831578359366,dynamic_gen,4619
1685719.1211782682,19742.91258363484,dynamic_gen,4617
1415665.9690887616,0.0,dynamic_gen,4620
1347721.7960878205,0.0,dynamic_gen,4621
1287057.642188668,0.0,dynamic_gen,4622
1379579.830037693,0.0,dynamic_gen,4624
1334430.2861209153,0.0,dynamic_gen,4623
1776357.4272843632,0.0,dynamic_gen,4627
1661858.4360152618,0.0,dynamic_gen,4629
1675927.1794668734,0.0,dynamic_gen,4626
1520319.414397534,0.0,dynamic_gen,4625
1760785.1150559369,0.0,dynamic_gen,4628
1558462.999445748,0.0,dynamic_gen,4630
1359896.519928897,0.0,dynamic_gen,4631
1178084.206254955,0.0,dynamic_gen,4633
1122046.4071631047,0.0,dynamic_gen,4634
1234323.3928092932,0.0,dynamic_gen,4632
1160699.610737437,0.0,dynamic_gen,4635
1623609.2450105296,0.0,dynamic_gen,4638
1224833.4380766754,0.0,dynamic_gen,4636
1337678.9616170807,0.0,dynamic_gen,4637
1794468.7938217893,0.0,dynamic_gen,4639
1794900.7414664084,0.0,dynamic_gen,4640
1693920.9066423448,0.0,dynamic_gen,4641
1350090.4232460652,0.0,dynamic_gen,4645
1612840.5581718166,0.0,dynamic_gen,4642
1564735.1451969917,0.0,dynamic_gen,4643
1457433.185244666,0.0,dynamic_gen,4644
1445783.5158931594,0.0,dynamic_gen,4648
1596935.2535669152,0.0,dynamic_gen,4649
1319462.6909707491,0.0,dynamic_gen,4646
1713850.1234682952,0.0,dynamic_gen,4650
1398372.7625854872,0.0,dynamic_gen,4647
1853831.8484228076,0.0,dynamic_gen,4651
1864961.2463562738,0.0,dynamic_gen,4652
1772423.9900239988,0.0,dynamic_gen,4653
1663454.7085362193,0.0,dynamic_gen,4654
1445958.9507148187,0.0,dynamic_gen,4655
1207602.2838770149,0.0,dynamic_gen,4658
1256390.6745508127,0.0,dynamic_gen,4660
1328357.398386937,0.0,dynamic_gen,4656
1235190.9157309118,0.0,dynamic_gen,4657
1199549.3103683828,0.0,dynamic_gen,4659
1379024.8938019942,0.0,dynamic_gen,4661
1649760.1994995247,0.0,dynamic_gen,4662
1807703.2200526653,18646.202455850264,dynamic_gen,4664
1781499.8810605803,0.0,dynamic_gen,4663
1731121.7757336453,29533.21929132971,dynamic_gen,4665
1696080.6034842613,50524.79355207643,dynamic_gen,4666
1465001.9686349356,0.0,dynamic_gen,4669
1638014.7600939278,9392.721749384145,dynamic_gen,4667
1564150.863403526,0.0,dynamic_gen,4668
1364090.4631224265,0.0,dynamic_gen,4670
1330253.059857383,0.0,dynamic_gen,4671
1400434.984007027,0.0,dynamic_gen,4672
1797065.0461627303,0.0,dynamic_gen,4674
1868075.6129913032,0.0,dynamic_gen,4675
1605121.520090049,0.0,dynamic_gen,4673
1860487.0109970856,0.0,dynamic_gen,4676
1773534.126066223,0.0,dynamic_gen,4677
1573836.1747402113,0.0,dynamic_gen,4679
1707863.4084943489,0.0,dynamic_gen,4678
1495180.7797061014,0.0,dynamic_gen,4680
1360641.583833104,0.0,dynamic_gen,4682
1429302.6210075417,0.0,dynamic_gen,4681
1293878.6734815394,0.0,dynamic_gen,4684
1294499.483993269,0.0,dynamic_gen,4683
1313899.495380176,0.0,dynamic_gen,4685
1317218.76995153,0.0,dynamic_gen,4686
1351273.5258603143,0.0,dynamic_gen,4687
1341962.708080703,0.0,dynamic_gen,4688
1147635.1434159442,0.0,dynamic_gen,4691
1192702.9716325165,0.0,dynamic_gen,4690
1275533.0217098948,0.0,dynamic_gen,4689
1037370.9016402555,0.0,dynamic_gen,4692
925467.0942780408,0.0,dynamic_gen,4693
955909.4081271655,0.0,dynamic_gen,4694
1017754.664921911,0.0,dynamic_gen,4695
1478356.2119274528,0.0,dynamic_gen,4698
1288800.4532965273,0.0,dynamic_gen,4697
1093913.6122853698,0.0,dynamic_gen,4696
1583606.6643892997,0.0,dynamic_gen,4699
1591365.1777927303,0.0,dynamic_gen,4700
1540136.9603392915,0.0,dynamic_gen,4701
1500802.3790673993,0.0,dynamic_gen,4702
1361822.86751149,0.0,dynamic_gen,4703
1261034.7238744826,0.0,dynamic_gen,4704
1094890.1681360784,0.0,dynamic_gen,4708
1101735.0256839697,0.0,dynamic_gen,4706
1161353.4211350712,0.0,dynamic_gen,4705
1097036.081900884,0.0,dynamic_gen,4707
1067920.5975543044,0.0,dynamic_gen,4710
1091152.4900297546,0.0,dynamic_gen,4709
1030313.1924783847,0.0,dynamic_gen,4711
1006861.2581428279,0.0,dynamic_gen,4712
855129.4438982405,0.0,dynamic_gen,4714
949529.8938874381,0.0,dynamic_gen,4713
734164.8107152856,34524.488079316325,dynamic_gen,4717
768097.2198335086,27584.679488619506,dynamic_gen,4716
806175.2149545795,0.0,dynamic_gen,4715
726005.0491286106,20666.240682557574,dynamic_gen,4718
1088884.365404921,0.0,dynamic_gen,4721
753434.8117272907,0.0,dynamic_gen,4719
857597.5533529707,0.0,dynamic_gen,4720
1343093.8684128663,0.0,dynamic_gen,4722
1443985.1541714254,0.0,dynamic_gen,4724
1463138.580003011,0.0,dynamic_gen,4723
1274020.1688006017,0.0,dynamic_gen,4727
1415596.0379182394,0.0,dynamic_gen,4725
1428311.7410430484,0.0,dynamic_gen,4726
1127040.591685847,0.0,dynamic_gen,4728
1058260.3577503632,0.0,dynamic_gen,4729
990909.3180223436,0.0,dynamic_gen,4730
960672.5601463746,0.0,dynamic_gen,4731
1000337.1802029343,0.0,dynamic_gen,4732
1126394.6466909943,0.0,dynamic_gen,4733
1374245.4825153886,0.0,dynamic_gen,4734
1363532.395004763,0.0,dynamic_gen,4736
1461901.728771783,0.0,dynamic_gen,4735
1114579.599595218,29863.543588446453,dynamic_gen,4737
995405.8612689336,21624.989239520466,dynamic_gen,4738
932683.0385012449,17729.321478410646,dynamic_gen,4740
931284.3529830144,26966.67003837996,dynamic_gen,4741
957670.2307963939,15137.18849629139,dynamic_gen,4739
933048.6498003288,31425.76707207024,dynamic_gen,4742
1076403.9064234942,0.0,dynamic_gen,4744
1286797.8925405138,0.0,dynamic_gen,4745
1602053.8449295457,0.0,dynamic_gen,4747
963986.5569745401,6053.388532144074,dynamic_gen,4743
1512479.572807273,0.0,dynamic_gen,4746
1546229.338025346,0.0,dynamic_gen,4748
1439885.2984358137,0.0,dynamic_gen,4749
1315919.5888514966,0.0,dynamic_gen,4750
1163998.0172856145,0.0,dynamic_gen,4751
1054354.161260122,0.0,dynamic_gen,4752
968512.8558665685,0.0,dynamic_gen,4753
967347.0915703538,0.0,dynamic_gen,4754
1007605.2811680698,0.0,dynamic_gen,4755
1207342.0896965908,0.0,dynamic_gen,4757
1082275.2407603965,0.0,dynamic_gen,4756
1472149.5334605416,0.0,dynamic_gen,4758
1588233.856441922,0.0,dynamic_gen,4759
1582619.6182346107,51635.82208754827,dynamic_gen,4760
1318586.2293786625,49910.791517158395,dynamic_gen,4762
1408154.3317380296,0.0,dynamic_gen,4761
1297404.9484116798,100484.010064185,dynamic_gen,4763
1146427.3615342916,30841.69260747911,dynamic_gen,4764
1055375.6595784964,0.0,dynamic_gen,4767
