t,total_demand_fbmc,total_renewables_fbmc,renewable_share_fbmc,mean_loading_d1,high_loading_share_d1,n_high_loading_lines_d1,n_lines_total_d1,demand_bin,renewables_bin,congestion_bin,strategy
117,20898.000000000004,802.053795,0.03837945233993683,0.3247862169260541,0.04797047970479705,13,271,high,low,mid,dynamic_gen
118,19982.39,746.2538579999999,0.0373455756793857,0.3318636572690653,0.04797047970479705,13,271,mid,low,mid,dynamic_gen
119,19223.469999999998,740.2879275,0.038509588929574116,0.3320074589137938,0.04059040590405904,11,271,mid,low,mid,dynamic_gen
120,17695.350000000006,774.6420765,0.043776589697293346,0.3168566735430662,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
121,16340.29,801.0774435000001,0.049024677254810044,0.2972270075868561,0.01107011070110701,3,271,low,low,low,dynamic_gen
122,15402.740000000005,822.7742969999997,0.05341739826810031,0.27926653669912765,0.007380073800738007,2,271,low,low,low,dynamic_gen
123,15075.390000000007,874.9298069999999,0.05803696003884473,0.26917469095928603,0.0036900369003690036,1,271,low,low,low,dynamic_gen
124,15203.35,887.7143985000001,0.058389394344009714,0.2740756698096308,0.007380073800738007,2,271,low,low,low,dynamic_gen
125,15446.850000000006,927.4456019999998,0.06004108293924,0.2823107636065082,0.007380073800738007,2,271,low,low,low,dynamic_gen
126,15883.97,1008.0174015000002,0.06346130101605582,0.2958802706618305,0.007380073800738007,2,271,low,low,low,dynamic_gen
127,17738.5,1155.702489,0.06515221067170279,0.3254584629471734,0.025830258302583026,7,271,mid,low,mid,dynamic_gen
128,19772.510000000006,1376.9521144618107,0.06963972274950475,0.3503940180367161,0.03690036900369004,10,271,mid,low,mid,dynamic_gen
129,20993.670000000002,1903.0385886027989,0.09064820913174299,0.3545588855309894,0.04428044280442804,12,271,high,low,mid,dynamic_gen
130,21240.499999999993,3880.4537499314965,0.18269126197271712,0.3642616058814559,0.07749077490774908,21,271,high,mid,high,dynamic_gen
131,21578.00999999999,5233.393051830222,0.24253362806997608,0.374168214744679,0.07380073800738007,20,271,high,mid,high,dynamic_gen
132,22122.060000000005,5786.563536245603,0.26157435321329037,0.38280146716314856,0.08487084870848709,23,271,high,mid,high,dynamic_gen
133,22266.760000000002,5333.002619104902,0.23950510173482362,0.37668765438571755,0.08487084870848709,23,271,high,mid,high,dynamic_gen
134,21991.489999999998,4537.317532095872,0.20632151491762823,0.3711723485273725,0.08118081180811808,22,271,high,mid,high,dynamic_gen
135,21740.38,3776.9203941102573,0.17372835222338603,0.3746118721021463,0.06273062730627306,17,271,high,mid,high,dynamic_gen
136,22104.109999999997,3712.3630212093663,0.16794899325100024,0.3911933574322137,0.06273062730627306,17,271,high,mid,high,dynamic_gen
137,22495.310000000005,4281.645564170769,0.1903350326877366,0.404461763230345,0.0959409594095941,26,271,high,mid,high,dynamic_gen
138,24083.789999999994,4635.79554,0.19248613029759856,0.41059418690246496,0.0996309963099631,27,271,high,mid,high,dynamic_gen
139,23888.650000000005,4697.730769499999,0.19665116151394063,0.414761831627533,0.1070110701107011,29,271,high,mid,high,dynamic_gen
140,23011.579999999998,4606.9779975,0.20020259354203407,0.4094980251860288,0.0959409594095941,26,271,high,mid,high,dynamic_gen
141,21826.82,4473.4472895,0.20495185691273396,0.3965263643924288,0.07380073800738007,20,271,high,mid,high,dynamic_gen
142,21257.469999999998,4446.530489999999,0.20917496249553685,0.39741220999930493,0.06273062730627306,17,271,high,mid,high,dynamic_gen
143,20144.110000000015,4405.6917015,0.21870867968354007,0.3939224562479715,0.055350553505535055,15,271,mid,mid,high,dynamic_gen
144,18534.36,4330.849195499999,0.23366596934018757,0.3605748916374389,0.02952029520295203,8,271,mid,mid,mid,dynamic_gen
145,17056.309999999998,4151.073519,0.24337465248931334,0.32280358585090146,0.014760147601476014,4,271,mid,mid,mid,dynamic_gen
146,16214.64,3894.387162,0.24017722021580498,0.3167563900365226,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
147,15503.560000000001,3655.3013595,0.23577174271586654,0.309288687391561,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
148,15314.280000000002,3410.4412365,0.2226968056284722,0.30440739842988396,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
149,14997.769999999999,3250.5879404999996,0.2167380844285517,0.3048427321804919,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
150,14578.069999999998,3276.837015,0.2247785210936702,0.29275529139938905,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
151,14476.250000000002,3383.3508794999993,0.23371735632501503,0.2877394983683014,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
152,15259.95,3576.4467202560068,0.23436818077752591,0.30567060838882554,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
153,17022.94,4033.038547395435,0.23691786186143143,0.3073988237340566,0.014760147601476014,4,271,mid,mid,mid,dynamic_gen
154,18311.419999999995,6576.164676926402,0.3591291487457774,0.3328609844438077,0.02214022140221402,6,271,mid,mid,mid,dynamic_gen
155,19048.019999999997,7185.6676110850785,0.3772396086882038,0.3470755892374988,0.02952029520295203,8,271,mid,high,mid,dynamic_gen
156,19394.399999999998,7509.6685507811235,0.38720808845755084,0.3538195668805528,0.03690036900369004,10,271,mid,high,mid,dynamic_gen
157,19218.279999999995,6964.267621045334,0.3623772585811704,0.3435400102454426,0.02214022140221402,6,271,mid,mid,mid,dynamic_gen
158,19223.469999999998,5918.883498988522,0.30789880801897485,0.3313615108784706,0.02214022140221402,6,271,mid,mid,mid,dynamic_gen
159,18894.469999999994,4991.2743481248535,0.2641658828284072,0.32760054834901314,0.025830258302583026,7,271,mid,mid,mid,dynamic_gen
160,19073.289999999994,3905.577047019098,0.204766825598473,0.3598313251665315,0.033210332103321034,9,271,mid,mid,mid,dynamic_gen
161,19205.22,4183.975551878515,0.2178561636825048,0.3702698441666474,0.033210332103321034,9,271,mid,mid,mid,dynamic_gen
162,20286.509999999995,4661.131638,0.2297650822147329,0.3892566501717731,0.055350553505535055,15,271,mid,mid,high,dynamic_gen
163,20319.250000000007,5232.107595,0.25749511399288844,0.39606039439621527,0.05904059040590406,16,271,mid,mid,high,dynamic_gen
164,19916.899999999994,5894.3528774999995,0.29594730492697163,0.37784866986914417,0.04059040590405904,11,271,mid,mid,mid,dynamic_gen
165,18950.18999999999,6588.629671499999,0.3476814570988471,0.3637416315886552,0.02952029520295203,8,271,mid,mid,mid,dynamic_gen
166,18255.48,7290.357056999999,0.39935170463882624,0.3739064483340156,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
167,17876.04,7954.785430499999,0.4449970704082111,0.36527725579268516,0.01845018450184502,5,271,mid,high,mid,dynamic_gen
168,16695.530000000002,8497.3491555,0.5089595332103862,0.36454189004768084,0.007380073800738007,2,271,low,high,low,dynamic_gen
169,15240.949999999997,8911.397745,0.5847009369494685,0.3689002072156916,0.007380073800738007,2,271,low,high,low,dynamic_gen
170,14367.87,9278.4002355,0.645774233445876,0.37121369006936467,0.04059040590405904,11,271,low,high,mid,dynamic_gen
171,13940.029999999999,9633.5497455,0.6910709478745742,0.37481695141203847,0.04797047970479705,13,271,low,high,mid,dynamic_gen
172,13529.099999999999,9801.347969999999,0.7244641528261303,0.37239011891928087,0.04797047970479705,13,271,low,high,mid,dynamic_gen
173,13645.349999999995,9800.435347499999,0.718225281689367,0.3724098576334163,0.04797047970479705,13,271,low,high,mid,dynamic_gen
174,13442.089999999997,9776.417664,0.7272989292587687,0.3701430592754213,0.04797047970479705,13,271,low,high,mid,dynamic_gen
175,12770.929999999997,9723.456098999997,0.7613741598301768,0.36759732683414376,0.04797047970479705,13,271,low,high,mid,dynamic_gen
176,12923.18,9688.980193344401,0.7497365349197644,0.3663924788309772,0.04797047970479705,13,271,low,high,mid,dynamic_gen
177,13841.130000000003,9736.120297007443,0.7034194677029578,0.3684350256180948,0.04797047970479705,13,271,low,high,mid,dynamic_gen
178,15441.349999999995,10139.806273604141,0.656665788522645,0.36871712239709525,0.033210332103321034,9,271,low,high,mid,dynamic_gen
179,16828.159999999993,10509.648971144652,0.6245275164453308,0.3783746762017908,0.014760147601476014,4,271,low,high,mid,dynamic_gen
180,17910.740000000005,11059.341175746034,0.6174698072634649,0.39408542528412777,0.03690036900369004,10,271,mid,high,mid,dynamic_gen
181,18512.449999999997,11277.580557058885,0.6091889813103553,0.40376926526636636,0.04059040590405904,11,271,mid,high,mid,dynamic_gen
182,18115.419999999995,11323.037320926614,0.6250496715464846,0.41014991598760775,0.04428044280442804,12,271,mid,high,mid,dynamic_gen
183,17690.759999999995,11016.954730685564,0.6227519185544074,0.4083105292922841,0.04428044280442804,12,271,mid,high,mid,dynamic_gen
184,17470.760000000002,10887.73311560487,0.6231974519485626,0.4178365787034677,0.04428044280442804,12,271,mid,high,mid,dynamic_gen
185,17872.789999999994,10515.68486020862,0.5883628051473007,0.42584661780832017,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
186,19780.42000000001,10297.274191500002,0.5205791480413459,0.4409894029229951,0.08118081180811808,22,271,mid,high,high,dynamic_gen
187,20228.22999999999,10238.243325,0.5061363908260883,0.4435312429963532,0.08118081180811808,22,271,mid,high,high,dynamic_gen
188,20213.190000000006,10576.91316,0.523267883990602,0.45553452726066346,0.08118081180811808,22,271,mid,high,high,dynamic_gen
189,19491.309999999998,10908.035233500003,0.5596358189110944,0.4621268673628917,0.08118081180811808,22,271,mid,high,high,dynamic_gen
190,19155.090000000007,11201.1950415,0.5847633731556466,0.45487099996599606,0.08118081180811808,22,271,mid,high,high,dynamic_gen
191,18938.96999999999,11302.444222500002,0.5967824133255403,0.4498218558658885,0.07380073800738007,20,271,mid,high,high,dynamic_gen
192,17737.189999999995,11494.771437,0.6480604558557473,0.43503570627203153,0.05166051660516605,14,271,mid,high,high,dynamic_gen
193,16628.720000000005,11634.821275500002,0.6996823132207409,0.4154026201168164,0.05904059040590406,16,271,low,high,high,dynamic_gen
194,15863.009999999997,11898.899944500003,0.7501035392715509,0.40681284767992276,0.05904059040590406,16,271,low,high,high,dynamic_gen
195,15570.960000000001,12348.712348499997,0.79306043741041,0.40613967378952304,0.06642066420664207,18,271,low,high,high,dynamic_gen
196,15771.650000000005,12922.077013500002,0.8193230900698404,0.4118643937015117,0.08118081180811808,22,271,low,high,high,dynamic_gen
197,15945.529999999997,13628.194716000004,0.8546717930354153,0.41936451874452224,0.09225092250922509,25,271,low,high,high,dynamic_gen
198,17054.720000000005,13934.435329500002,0.8170427500128995,0.4155851417478364,0.06642066420664207,18,271,mid,high,high,dynamic_gen
199,20759.889999999996,14225.1353025,0.6852220942644688,0.45786390172617325,0.1033210332103321,28,271,high,high,high,dynamic_gen
200,22862.669999999995,14420.875548124086,0.6307607793894628,0.47645605378152167,0.13653136531365315,37,271,high,high,high,dynamic_gen
201,23660.750000000007,14562.284643524452,0.6154616672558751,0.47811868987247347,0.13284132841328414,36,271,high,high,high,dynamic_gen
202,23607.43,14845.840379161595,0.6288630477422402,0.47712470626645853,0.13653136531365315,37,271,high,high,high,dynamic_gen
203,23789.719999999994,15035.403236765087,0.6320126187599135,0.48085533695253424,0.13653136531365315,37,271,high,high,high,dynamic_gen
204,24178.379999999997,15480.247868597653,0.6402516574145023,0.4986515944363763,0.16236162361623616,44,271,high,high,high,dynamic_gen
205,24108.649999999994,15680.379135636305,0.6504046943995748,0.5011733360689504,0.16605166051660517,45,271,high,high,high,dynamic_gen
206,24153.76,15812.784010796475,0.6546717368557308,0.5020737412935257,0.16236162361623616,44,271,high,high,high,dynamic_gen
207,24021.57,15469.17218752276,0.6439700730436337,0.5009943617554727,0.15498154981549817,42,271,high,high,high,dynamic_gen
208,23986.52000000001,15018.081659514946,0.6261050648245322,0.5347727306720056,0.17712177121771217,48,271,high,high,high,dynamic_gen
209,23741.989999999998,14694.902114095506,0.6189414667471222,0.534573882232513,0.1918819188191882,52,271,high,high,high,dynamic_gen
210,24376.799999999992,14552.351075999999,0.5969754469823768,0.527596743820762,0.2029520295202952,55,271,high,high,high,dynamic_gen
211,24216.379999999976,14357.283624000002,0.5928748898059915,0.5214265212070659,0.1918819188191882,52,271,high,high,high,dynamic_gen
212,23673.190000000002,14131.2100605,0.596928849069348,0.5175474311881336,0.15867158671586715,43,271,high,high,high,dynamic_gen
213,22887.500000000004,13814.276936999999,0.6035729956089567,0.5101846763559315,0.14760147601476015,40,271,high,high,high,dynamic_gen
214,22145.029999999995,13668.839617499998,0.6172418649918289,0.5072964285770232,0.13653136531365315,37,271,high,high,high,dynamic_gen
215,20855.139999999996,13525.371040500002,0.6485389712320322,0.4734380667540168,0.0959409594095941,26,271,high,high,high,dynamic_gen
216,19067.310000000005,13187.276261999998,0.6916170273625379,0.4531413412202536,0.07380073800738007,20,271,mid,high,high,dynamic_gen
217,17434.77,13025.373368999997,0.7470917809067741,0.4290372975339411,0.06642066420664207,18,271,mid,high,high,dynamic_gen
218,16914.22,13112.7013845,0.7752471816317867,0.42102485300390763,0.07380073800738007,20,271,mid,high,high,dynamic_gen
219,16823.269999999993,13415.014555500004,0.7974082657830498,0.42206438549612135,0.08856088560885608,24,271,low,high,high,dynamic_gen
220,17087.37,13706.125143,0.8021202293272751,0.4273561376430951,0.08856088560885608,24,271,mid,high,high,dynamic_gen
221,17829.210000000003,14068.982074499998,0.7890973337854003,0.44318534146357036,0.09225092250922509,25,271,mid,high,high,dynamic_gen
222,19002.22,14429.596420500002,0.7593637175287941,0.4597216142153791,0.0996309963099631,27,271,mid,high,high,dynamic_gen
223,22267.089999999993,14795.87499,0.6644727708021122,0.4942899210077104,0.14022140221402213,38,271,high,high,high,dynamic_gen
224,24519.780000000013,15049.248136300872,0.613759509110639,0.5471415348179935,0.22140221402214022,60,271,high,high,high,dynamic_gen
225,25278.35,15291.902083253748,0.6049406738673113,0.5458417529109634,0.22509225092250923,61,271,high,high,high,dynamic_gen
226,25209.3,15106.948268333184,0.5992609183251095,0.507072175125185,0.17712177121771217,48,271,high,high,high,dynamic_gen
227,25303.210000000014,15283.855284492158,0.6040283143716607,0.5048491238098708,0.16236162361623616,44,271,high,high,high,dynamic_gen
228,25142.15000000001,15466.653802256971,0.6151683051074377,0.5040257962613442,0.16236162361623616,44,271,high,high,high,dynamic_gen
229,24927.089999999993,16029.620459070584,0.6430602392445564,0.497998168611634,0.15498154981549817,42,271,high,high,high,dynamic_gen
230,24958.52,15915.961074040926,0.6376965090093855,0.5339296785561476,0.1881918819188192,51,271,high,high,high,dynamic_gen
231,24673.68999999999,15682.328776288408,0.6355891144084412,0.5357026027794015,0.18450184501845018,50,271,high,high,high,dynamic_gen
232,24476.92999999999,15063.551944596664,0.6154183528978785,0.5454737955529513,0.2177121771217712,59,271,high,high,high,dynamic_gen
233,24369.510000000002,14281.353801057654,0.5860336872205331,0.5351760720618024,0.2140221402214022,58,271,high,high,high,dynamic_gen
234,25200.399999999998,13572.8283885,0.5385957519920319,0.5170814240160018,0.18081180811808117,49,271,high,high,high,dynamic_gen
235,25285.160000000003,12986.3828985,0.5135970228584671,0.5091724284104566,0.15867158671586715,43,271,high,high,high,dynamic_gen
236,24657.339999999975,12432.752728499998,0.5042211661314647,0.49704722300729093,0.15129151291512916,41,271,high,high,high,dynamic_gen
237,23542.59999999999,12067.8656085,0.5125969777552184,0.49352223870324613,0.13653136531365315,37,271,high,high,high,dynamic_gen
238,22965.41,11825.459436000001,0.5149248124026525,0.49011778108321646,0.12915129151291513,35,271,high,high,high,dynamic_gen
239,21953.460000000003,11626.012536000002,0.5295754079766926,0.4916651153019516,0.11070110701107011,30,271,high,high,high,dynamic_gen
240,19731.930000000008,11458.175833500003,0.5806920982134033,0.48704163923780674,0.0996309963099631,27,271,mid,high,high,dynamic_gen
241,18109.489999999998,11355.061858500001,0.627022729988531,0.44844430606263086,0.08118081180811808,22,271,mid,high,high,dynamic_gen
242,17336.24,11402.014101,0.6576982148955021,0.4334786216421202,0.06642066420664207,18,271,mid,high,high,dynamic_gen
243,17235.969999999987,11602.5704985,0.6731602862211995,0.42762840621910003,0.055350553505535055,15,271,mid,high,high,dynamic_gen
244,17403.62,11834.446693499998,0.6799991434827926,0.4277931323259241,0.06273062730627306,17,271,mid,high,high,dynamic_gen
245,17893.04000000001,12224.452611000002,0.6831959583726407,0.4348043557412849,0.06273062730627306,17,271,mid,high,high,dynamic_gen
246,18797.27,12673.6923885,0.6742304807293825,0.453441309398814,0.07380073800738007,20,271,mid,high,high,dynamic_gen
247,21429.73,13062.537335999998,0.6095521192287536,0.50354618485186,0.11808118081180811,32,271,high,high,high,dynamic_gen
248,23454.219999999998,13338.99785675734,0.568724854493449,0.503869027405308,0.12915129151291513,35,271,high,high,high,dynamic_gen
249,24215.01999999999,13935.064121582636,0.5754719228636872,0.5103090660835726,0.15498154981549817,42,271,high,high,high,dynamic_gen
250,23867.100000000017,15985.400810292625,0.6697672029820386,0.5009033697616109,0.15867158671586715,43,271,high,high,high,dynamic_gen
251,24008.759999999995,16487.486516945115,0.6867279491712658,0.4976930746693112,0.15867158671586715,43,271,high,high,high,dynamic_gen
252,23978.37,17191.494205126164,0.7169584173205337,0.49756795361862777,0.15498154981549817,42,271,high,high,high,dynamic_gen
253,23902.690000000002,16685.57340408726,0.6980625780649482,0.496637711204604,0.15867158671586715,43,271,high,high,high,dynamic_gen
254,24338.099999999995,16438.024696488294,0.6754029565368002,0.5021644141750685,0.16236162361623616,44,271,high,high,high,dynamic_gen
255,24197.990000000013,15860.467506300067,0.6554456591766531,0.5022929685818931,0.16236162361623616,44,271,high,high,high,dynamic_gen
256,24493.62,14464.372786296457,0.5905363431904495,0.5309255807360236,0.1992619926199262,54,271,high,high,high,dynamic_gen
257,24673.68999999999,13970.071981048412,0.5661930575057244,0.5285173838738532,0.2066420664206642,56,271,high,high,high,dynamic_gen
258,25353.06,13976.665723500002,0.5512812151077622,0.5176879683289495,0.16974169741697417,46,271,high,high,high,dynamic_gen
259,25149.06000000001,14008.162918500002,0.5570054275786052,0.5185100419159174,0.18450184501845018,50,271,high,high,high,dynamic_gen
260,24535.179999999997,14040.620323500001,0.572264818252811,0.5242114018504893,0.1918819188191882,52,271,high,high,high,dynamic_gen
261,23275.79,14088.080075999998,0.6052675366120762,0.5349104653340397,0.1918819188191882,52,271,high,high,high,dynamic_gen
262,23055.759999999995,13962.680826000003,0.6056048825109216,0.5310447667905207,0.1881918819188192,51,271,high,high,high,dynamic_gen
263,21679.49,13783.586578499999,0.6357892449730136,0.49054405216301206,0.11808118081180811,32,271,high,high,high,dynamic_gen
264,19601.309999999983,13532.523388500002,0.6903887234322611,0.4674016187499767,0.09225092250922509,25,271,mid,high,high,dynamic_gen
265,17934.640000000003,13182.2006265,0.7350133945537796,0.4423252966813789,0.07380073800738007,20,271,mid,high,high,dynamic_gen
266,17172.480000000003,12788.0569695,0.7446831773570269,0.4309070157057995,0.06642066420664207,18,271,mid,high,high,dynamic_gen
267,16915.220000000012,12556.178171999998,0.742300612820879,0.4270913530146665,0.06642066420664207,18,271,mid,high,high,dynamic_gen
268,17084.480000000003,12571.210732500002,0.7358263600940737,0.4292181521933595,0.06642066420664207,18,271,mid,high,high,dynamic_gen
269,17315.590000000004,12721.606434000001,0.7346909018982315,0.4334707607942714,0.06642066420664207,18,271,mid,high,high,dynamic_gen
270,17837.07,12949.373331000003,0.7259809672216346,0.4405965661634803,0.07380073800738007,20,271,mid,high,high,dynamic_gen
271,20382.76,13297.735798500004,0.6524011369657498,0.4751439994436095,0.1033210332103321,28,271,high,high,high,dynamic_gen
272,22327.01,13623.725670625421,0.61019033317159,0.5214383577757159,0.17712177121771217,48,271,high,high,high,dynamic_gen
273,22788.97,14100.516813501526,0.6187430504099801,0.4930500350206105,0.12915129151291513,35,271,high,high,high,dynamic_gen
274,22240.280000000002,14522.592903644672,0.6529860641882508,0.48749638493842984,0.13653136531365315,37,271,high,high,high,dynamic_gen
275,22231.759999999995,14776.747156816671,0.6646683464024744,0.4859576084308735,0.13653136531365315,37,271,high,high,high,dynamic_gen
276,22150.24999999999,14977.006642563927,0.67615519655823,0.4851740153141202,0.13284132841328414,36,271,high,high,high,dynamic_gen
277,22116.16999999999,15149.428746870502,0.6849933214869712,0.485559177449906,0.13284132841328414,36,271,high,high,high,dynamic_gen
278,22475.7,15183.457961716109,0.6755499477976707,0.48830940892106084,0.14022140221402213,38,271,high,high,high,dynamic_gen
279,22290.020000000004,15076.09869509921,0.6763609317129015,0.48840901499020645,0.13653136531365315,37,271,high,high,high,dynamic_gen
280,22015.40999999999,14754.997997626739,0.6702122739311576,0.4890982805229327,0.13653136531365315,37,271,high,high,high,dynamic_gen
281,22246.230000000007,14531.763708765398,0.6532236567169086,0.4934367124638587,0.14022140221402213,38,271,high,high,high,dynamic_gen
282,23384.789999999997,14514.966681,0.6207011771754205,0.5338618983333987,0.18081180811808117,49,271,high,high,high,dynamic_gen
283,23586.810000000005,14482.512898499997,0.6140089693561781,0.5381175633533543,0.1992619926199262,54,271,high,high,high,dynamic_gen
284,22979.21000000001,14375.020311000004,0.6255663406618416,0.49728356357593795,0.14022140221402213,38,271,high,high,high,dynamic_gen
285,22101.52,14158.237327499999,0.6406001635860339,0.49347660087422657,0.11808118081180811,32,271,high,high,high,dynamic_gen
286,21757.439999999995,13887.566677500003,0.6382904733966867,0.5232785568928754,0.18081180811808117,49,271,high,high,high,dynamic_gen
287,20867.289999999994,13435.514447999998,0.6438552609370936,0.4737791857052194,0.1033210332103321,28,271,high,high,high,dynamic_gen
288,19215.38,12997.695810000001,0.6764214816464728,0.45076691691940163,0.07749077490774908,21,271,mid,high,high,dynamic_gen
289,17709.090000000007,12738.295894499997,0.7193083266559711,0.42232431931008085,0.05904059040590406,16,271,mid,high,high,dynamic_gen
290,16996.69000000001,12712.2877395,0.747927257571915,0.4107354280716982,0.05904059040590406,16,271,mid,high,high,dynamic_gen
291,16762.330000000005,12960.211643999997,0.773174829752188,0.41203825231188607,0.05904059040590406,16,271,low,high,high,dynamic_gen
292,17138.469999999998,13319.6186715,0.7771766482947429,0.42498249432125285,0.07380073800738007,20,271,mid,high,high,dynamic_gen
293,17544.38,13590.693428999999,0.7746465494363436,0.43362961612143,0.08856088560885608,24,271,mid,high,high,dynamic_gen
294,18074.789999999994,13888.754111999999,0.7684047290175987,0.44337350936666964,0.09225092250922509,25,271,mid,high,high,dynamic_gen
295,20924.250000000004,14099.080239,0.6738153214093694,0.4802378156049504,0.11808118081180811,32,271,high,high,high,dynamic_gen
296,22764.089999999997,14206.579265390596,0.6240785054614789,0.4969501045458577,0.12915129151291513,35,271,high,high,high,dynamic_gen
297,23406.04,14918.975131984173,0.6373985147416723,0.49292281881195915,0.14391143911439114,39,271,high,high,high,dynamic_gen
298,23186.43,15915.291592684998,0.686405435967719,0.48734792551175365,0.15129151291512916,41,271,high,high,high,dynamic_gen
299,23102.56,16369.941796168703,0.708576962733511,0.48307222442290365,0.14760147601476015,40,271,high,high,high,dynamic_gen
300,23155.630000000012,16171.316316511819,0.6983751388544303,0.48364679360754986,0.14760147601476015,40,271,high,high,high,dynamic_gen
301,23022.120000000003,15573.484966517022,0.6764574664069608,0.5137108525496047,0.14760147601476015,40,271,high,high,high,dynamic_gen
302,22755.21,15161.905887320921,0.6663048105168409,0.508159455669117,0.13653136531365315,37,271,high,high,high,dynamic_gen
303,22442.65999999999,14235.22198258961,0.6342929930137344,0.48003157799440666,0.11070110701107011,30,271,high,high,high,dynamic_gen
304,22624.949999999986,13392.374824531991,0.5919294771715297,0.4789092546371983,0.1070110701107011,29,271,high,high,high,dynamic_gen
305,23020.08000000001,11879.395376265398,0.5160449214887782,0.45100954692290496,0.1070110701107011,29,271,high,high,high,dynamic_gen
306,24434.730000000003,11099.2358205,0.4542401663738457,0.4405621389427756,0.11070110701107011,30,271,high,high,high,dynamic_gen
307,24627.499999999996,10568.2686015,0.4291247021216121,0.44410008246858956,0.1070110701107011,29,271,high,high,high,dynamic_gen
308,24021.869999999995,10330.010055,0.4300252251385926,0.4427728173181083,0.0996309963099631,27,271,high,high,high,dynamic_gen
309,22840.730000000007,10199.065836000002,0.4465297666055331,0.4344131409006953,0.06642066420664207,18,271,high,high,high,dynamic_gen
310,21886.700000000008,10190.5132725,0.46560300422174183,0.43214165672419697,0.07380073800738007,20,271,high,high,high,dynamic_gen
311,21353.739999999994,10158.312406500001,0.4757158421194603,0.4305454467502283,0.05904059040590406,16,271,high,high,high,dynamic_gen
312,19643.200000000008,10078.002465000001,0.5130529885660177,0.4082142707190778,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
313,18162.499999999996,9961.252207499998,0.5484516012388162,0.38705507087248925,0.01107011070110701,3,271,mid,high,low,dynamic_gen
314,17517.260000000002,9824.177836500001,0.5608284535652265,0.3744753260310899,0.01107011070110701,3,271,mid,high,low,dynamic_gen
315,16974.729999999992,9651.300144,0.5685686985301095,0.36539174979507777,0.01107011070110701,3,271,mid,high,low,dynamic_gen
316,16875.20000000001,9937.3687185,0.5888741299954959,0.374997992567484,0.01107011070110701,3,271,low,high,low,dynamic_gen
317,16892.9,10487.499154499998,0.6208228992357734,0.395676725284324,0.04428044280442804,12,271,mid,high,mid,dynamic_gen
318,16707.990000000005,11096.609127000002,0.664149854470825,0.40595171368352984,0.04797047970479705,13,271,low,high,mid,dynamic_gen
319,16958.100000000006,11575.685815499999,0.6826051158738299,0.41394156450135755,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
320,18051.209999999992,11951.176889906443,0.6620706805752328,0.43204035953116776,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
321,19184.520000000004,12522.05870501383,0.652716810481254,0.4474086338889462,0.05904059040590406,16,271,mid,high,high,dynamic_gen
322,20289.519999999997,13065.998526044605,0.6439777050440132,0.4520292376186186,0.07749077490774908,21,271,mid,high,high,dynamic_gen
323,20627.649999999998,13270.396765811782,0.6433305183000382,0.45152685958886635,0.08856088560885608,24,271,high,high,high,dynamic_gen
324,20578.91,13688.45347604219,0.6651690238230398,0.44611691866375763,0.06642066420664207,18,271,high,high,high,dynamic_gen
325,20350.030000000013,13699.128250105421,0.6731748429906694,0.42845998112130096,0.06273062730627306,17,271,high,high,high,dynamic_gen
326,19903.849999999995,13568.063639518317,0.6816803603080972,0.41033816869019213,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
327,19934.19,11510.646155813616,0.577432348934851,0.3884427218543279,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
328,20350.650000000005,10207.576789882614,0.5015848039194135,0.3952079079300174,0.04428044280442804,12,271,high,high,mid,dynamic_gen
329,20743.9,8624.8254997654,0.4157764692157887,0.41994994711592226,0.05166051660516605,14,271,high,high,high,dynamic_gen
330,21976.770000000008,8475.908694000002,0.3856758155998356,0.4276658615572395,0.07011070110701106,19,271,high,high,high,dynamic_gen
331,22262.569999999992,8573.6902875,0.38511682557314825,0.42781604005766144,0.07011070110701106,19,271,high,high,high,dynamic_gen
332,21740.06,8761.6372245,0.40301807927393024,0.40786869425484973,0.05166051660516605,14,271,high,high,high,dynamic_gen
333,20641.009999999995,8904.4914615,0.4313980498774044,0.4063520490459524,0.04059040590405904,11,271,high,high,mid,dynamic_gen
334,20054.689999999984,9105.7767195,0.4540472437868652,0.3964244141137316,0.03690036900369004,10,271,mid,high,mid,dynamic_gen
335,20000.790000000005,9293.8560795,0.46467444933425117,0.3928634357737297,0.03690036900369004,10,271,mid,high,mid,dynamic_gen
336,18679.74,9487.489668000002,0.5079026618143508,0.3718910817876965,0.01107011070110701,3,271,mid,high,low,dynamic_gen
337,17428.189999999995,9770.431066500001,0.5606107729201945,0.36864235125712874,0.01107011070110701,3,271,mid,high,low,dynamic_gen
338,16587.410000000003,10320.805576500003,0.6222071786071485,0.38414355809926276,0.03690036900369004,10,271,low,high,mid,dynamic_gen
