t,d2_objective,d1_mc_objective,n_total_candidates,n_initial_active,n_final_active,n_binding_final,n_screening_iterations
7283,1668343.9743280457,1683380.853670618,17627,65,70,3,2
7284,1642317.1462782477,1662028.06704757,17627,65,71,3,2
7285,1674993.531997864,1693262.186684011,17627,65,70,3,2
7286,1764623.3583571566,1772567.7176480342,17627,65,70,3,3
7287,1931900.2074793738,1932685.2708177716,17627,65,69,2,2
7288,2098062.272643716,2098138.340095286,17627,65,69,2,2
7289,2312529.0574425277,2312529.057742528,17627,65,65,0,1
7290,2361280.9408534677,2361280.941153468,17627,65,65,0,1
7291,2237716.771178779,2237716.771478779,17627,65,65,0,1
7292,2090742.2296037278,2090742.2299037278,17627,65,65,0,1
7293,1938315.7225576388,1938331.8704644775,17627,65,67,2,2
7294,1785534.6650801129,1785534.6653801138,17627,65,65,0,1
7295,1556754.0024451418,1556754.0027451415,17627,65,65,0,1
7296,1431777.6545631054,1431777.6548631052,17627,65,65,0,1
7297,1379005.4473239612,1379005.447623184,17627,65,65,0,1
7298,1402048.209048706,1402048.2093487058,17627,65,65,0,1
7299,1459650.60664271,1459650.60694271,17627,65,65,0,1
7300,1535465.6212720065,1535465.6215720074,17627,65,65,0,1
7301,1664579.9257664965,1664579.9260664969,17627,65,65,0,1
7302,2056445.804713018,2056445.8050130182,17627,65,65,0,1
7303,2274423.1421812577,2274423.1424812623,17627,65,65,0,1
7304,2116940.801141292,2116940.801441292,17627,65,65,0,1
7305,1814453.9299374062,1814882.1492946334,17627,65,69,2,2
7306,1606041.7456638347,1617841.822534973,17627,65,68,3,2
7307,1457661.634879055,1481105.9887781837,17627,65,68,3,2
7308,1382900.7455055357,1410123.48092592,17627,65,69,3,2
7309,1416689.3459288478,1443080.8543273318,17627,65,69,3,2
7310,1500009.7319742045,1520739.0389796584,17627,65,68,3,2
7311,1728432.4195463075,1731623.0898946363,17627,65,68,3,3
7312,2014422.3376145381,2014473.8571658568,17627,65,67,2,2
7313,2382862.8155943663,2382862.8158943676,17627,65,65,0,1
7314,2422218.197260475,2422218.197560473,17627,65,65,0,1
7315,2303087.403747856,2303087.4040478566,17627,65,65,0,1
7316,2146765.51572166,2146765.5160216605,17627,65,65,0,1
7317,2073830.9682766323,2073830.9685766322,17627,65,65,0,1
7318,1904453.9610027033,1904453.9613027032,17627,65,65,0,1
7319,1727915.1207905638,1727915.121090564,17627,65,65,0,1
7320,1546869.827703645,1546869.8280036447,17627,65,65,0,1
7321,1462054.340679932,1462054.3409799319,17627,65,65,0,1
7322,1410731.252220605,1410731.2525206048,17627,65,65,0,1
7323,1379476.9550421494,1379476.9553421494,17627,65,65,0,1
7324,1356401.4133315864,1356401.4136315861,17627,65,65,0,1
7325,1255970.5142579256,1255970.5145135757,17627,65,65,0,1
7326,1197678.4781292728,1197678.478341902,17627,65,65,0,1
7327,1224383.8703056762,1224383.87054226,17627,65,65,0,1
7328,1145554.3828361058,1145554.3830833607,17627,65,65,0,1
7329,1013767.9015259263,1014152.9537696121,17627,65,66,1,2
7330,938041.728134325,950762.8344470524,17627,65,68,3,2
7331,1000353.0536639384,1018447.304757785,17627,65,69,3,2
7332,1081320.6767611809,1100833.4805508081,17627,65,69,3,2
7333,1082748.0817208444,1101541.4306210494,17627,65,69,3,2
7334,1131454.4055171912,1145322.8895700893,17627,65,68,3,2
7335,1284569.8098241347,1288116.799124189,17627,65,68,3,3
7336,1461733.0370288154,1461733.0372542527,17627,65,65,0,1
7337,1718754.648397377,1718754.6486973758,17627,65,65,0,1
7338,1854872.086167601,1854872.086467601,17627,65,65,0,1
7339,1793985.80904529,1793985.8093452896,17627,65,65,0,1
7340,1667442.5924480287,1667442.5927480287,17627,65,65,0,1
7341,1608621.3847720171,1608621.385072017,17627,65,65,0,1
7342,1519337.6845527675,1519337.6848527675,17627,65,65,0,1
7343,1362790.059465557,1362790.05967732,17627,65,65,0,1
7344,1206840.2796331178,1206840.2799331178,17627,65,65,0,1
7345,2161994.047166691,2161994.0474666907,17627,65,65,0,1
7346,1214466.0763366825,1214466.0766366823,17627,65,65,0,1
7347,1122943.7771152619,1122943.7774152653,17627,65,65,0,1
7348,1167712.595256125,1167712.59555612,17627,65,65,0,1
7349,1308515.9740319727,1308515.9742884268,17627,65,65,0,1
7350,1674636.1872193413,1674636.187519341,17627,65,65,0,1
7351,1919513.5115796374,1919513.5118796367,17627,65,65,0,1
7352,1881878.493925534,1881878.494225534,17627,65,65,0,1
7353,1690552.2529018682,1690633.930512165,17627,65,67,2,2
7354,1516678.3531473554,1524207.3474811441,17627,65,68,3,2
7355,1503940.205203157,1517404.7289459547,17627,65,68,3,2
7356,1491174.1746217855,1499757.642967415,17627,65,68,3,2
7357,1543954.914526925,1545913.5390997506,17627,65,68,3,2
7358,1700674.7915667158,1700811.392110813,17627,65,67,2,2
7359,1918463.0336953122,1918696.1532134577,17627,65,67,2,2
7360,2083168.2300144352,2083186.3887125233,17627,65,67,2,2
7361,2336349.363957975,2336349.364257975,17627,65,65,0,1
7362,2366478.340130898,2366478.3404308986,17627,65,65,0,1
7363,2230931.766287337,2230931.766587337,17627,65,65,0,1
7364,1978479.6897888475,1978479.6900888472,17627,65,65,0,1
7365,1886747.4426885033,1886747.4429885042,17627,65,65,0,1
7366,1740766.2835577757,1740766.2838577754,17627,65,65,0,1
7367,1561618.4177400516,1561618.4180400516,17627,65,65,0,1
7368,1395832.7224982977,1395832.7227115529,17627,65,65,0,1
7369,1326585.5844810691,1326585.5847226777,17627,65,65,0,1
7370,1331577.8988569663,1331577.899103729,17627,65,65,0,1
7371,1312985.025732459,1312985.0260014771,17627,65,65,0,1
7372,1301152.0075893726,1301152.0078755452,17627,65,65,0,1
7373,1291765.6734556244,1291765.6737556169,17627,65,65,0,1
7374,1359554.7486756637,1359554.748945902,17627,65,65,0,1
7375,1474339.8498908165,1474339.8501007084,17627,65,65,0,1
7376,1590767.4630781189,1590767.463372111,17627,65,65,0,1
7377,1627176.288719466,1627176.289019466,17627,65,65,0,1
7378,1596100.6924149883,1596100.6927099936,17627,65,65,0,1
7379,1584917.0534102432,1585021.7006583493,17627,65,67,2,2
7380,1564271.0098506184,1564419.5692822987,17627,65,67,2,2
7381,1542523.948608749,1542570.7410930104,17627,65,67,2,2
7382,1543921.8451975274,1543921.845486581,17627,65,65,0,1
7383,1604825.2935982337,1604825.2938982337,17627,65,65,0,1
7384,1669497.7493935192,1669497.749693519,17627,65,65,0,1
7385,1978598.3338834185,1978598.3341834175,17627,65,65,0,1
7386,2060824.5689985424,2060824.5692985423,17627,65,65,0,1
7387,1955463.338179032,1955463.338479033,17627,65,65,0,1
7388,1801891.0843857233,1801891.0846857233,17627,65,65,0,1
7389,1757973.6743277889,1757973.6746277888,17627,65,65,0,1
7390,1731614.2895199053,1731614.2898199053,17627,65,65,0,1
7391,1623179.243996609,1623179.244296609,17627,65,65,0,1
7392,1484950.3666287144,1484950.366863126,17627,65,65,0,1
7393,1430952.7405352024,1430952.7407373358,17627,65,65,0,1
7394,1385049.7009368478,1385049.7011604393,17627,65,65,0,1
7395,1369972.7152288412,1369972.7154573302,17627,65,65,0,1
7396,1383165.7450159919,1383165.7452273574,17627,65,65,0,1
7397,1333543.6258521848,1333543.626097852,17627,65,65,0,1
7398,1282214.8633376989,1282214.8636201343,17627,65,65,0,1
7399,1300647.4563738704,1300647.4566297499,17627,65,65,0,1
7400,1331686.8427560152,1331686.842965868,17627,65,65,0,1
7401,1252348.8594126375,1252348.85970657,17627,65,65,0,1
7402,1295786.3971249948,1295786.3973743408,17627,65,65,0,1
7403,1308840.899607575,1308840.8999075848,17627,65,65,0,1
7404,1307135.7095316714,1311206.1560437407,17627,65,68,3,2
7405,1268554.9020197613,1278925.0051088058,17627,65,68,3,2
7406,1305865.979961682,1309952.9024071614,17627,65,68,3,2
7407,1443506.0632058205,1443506.063457856,17627,65,65,0,1
7408,1547260.286244085,1547260.2865255154,17627,65,65,0,1
7409,1752327.4539530673,1752327.4542530673,17627,65,65,0,1
7410,1844656.2220959403,1844656.2223959402,17627,65,65,0,1
7411,1719354.8670887738,1719354.8673887737,17627,65,65,0,1
7412,1559992.6275512348,1559992.6278001096,17627,65,65,0,1
7413,1469836.308994982,1469836.3092315162,17627,65,65,0,1
7414,1394394.6583261811,1394394.6586261755,17627,65,65,0,1
7415,1224565.912355032,1224565.912655028,17627,65,65,0,1
7416,1091496.1190374754,1091496.119337475,17627,65,65,0,1
7417,1044667.3908102503,1044667.3911102506,17627,65,65,0,1
7418,1023708.377136888,1023708.3774368875,17627,65,65,0,1
7419,1049495.1704958335,1049495.1707958328,17627,65,65,0,1
7420,1158401.3265232677,1158401.3268232741,17627,65,65,0,1
7421,1331176.3694306072,1331176.3697306027,17627,65,65,0,1
7422,1801862.861180845,1801862.8614808447,17627,65,65,0,1
7423,2097929.384071864,2097929.3843718646,17627,65,65,0,1
7424,2075973.4627910454,2075999.9206121904,17627,65,69,2,2
7425,1956399.3971350268,1956473.966526254,17627,65,69,2,2
7426,1918392.380011822,1918513.2289141782,17627,65,69,2,2
7427,1926725.604752087,1927017.729295882,17627,65,69,2,2
7428,1944762.0782297105,1945241.5947320214,17627,65,69,2,2
7429,1999428.4042472942,1999670.704223293,17627,65,69,2,2
7430,2025431.2491443618,2025678.4407368454,17627,65,69,2,2
7431,2187113.914969909,2187201.7180652875,17627,65,69,2,2
7432,2268273.9992745235,2268300.211455852,17627,65,67,2,2
7433,2435938.2974374467,2435938.297737447,17627,65,65,0,1
7434,2416134.898043298,2416134.898343298,17627,65,65,0,1
7435,2283836.709880926,2283847.0507540517,17627,65,67,2,2
7436,2079695.121038558,2079770.293550372,17627,65,69,2,2
7437,1909649.5356631905,1909759.2625830106,17627,65,69,2,2
7438,1694478.0475122752,1694478.0477685065,17627,65,65,0,1
7439,1457238.1113252952,1457238.1116252965,17627,65,65,0,1
7440,1257481.947459395,1257481.9477593955,17627,65,65,0,1
7441,1197707.7515566847,1197707.7518566854,17627,65,65,0,1
7442,1207448.8561091875,1207448.856409188,17627,65,65,0,1
7443,1251719.3486215344,1251719.3489215344,17627,65,65,0,1
7444,1361177.462970172,1361177.463270165,17627,65,65,0,1
7445,1575007.0834614092,1575007.083669991,17627,65,65,0,1
7446,2001846.4131062008,2001885.8920951777,17627,65,69,2,2
7447,2270421.946924046,2270421.9472240466,17627,65,65,0,1
7448,2229927.881015897,2229927.8813158968,17627,65,65,0,1
7449,2008204.5078186626,2008227.4739659224,17627,65,67,2,2
7450,1855401.7531951217,1855427.7267462094,17627,65,67,2,2
7451,1724245.4749303837,1724425.3606603222,17627,65,67,2,2
7452,1611738.1162639102,1611900.419345342,17627,65,67,2,2
7453,1621916.5396886016,1622123.2773038596,17627,65,67,2,2
7454,1720190.9812385442,1720280.1504960894,17627,65,67,2,2
7455,1812866.271567571,1812953.2986549435,17627,65,69,2,2
7456,1864525.2248157458,1864651.3319842303,17627,65,71,2,2
7457,2038397.14033306,2038798.119482927,17627,65,75,2,2
7458,2019481.739927671,2024579.0055448762,17627,65,78,2,2
7459,1839287.9497367712,1840042.5421272207,17627,65,71,2,2
7460,1581998.250764717,1582320.1101092864,17627,65,75,2,2
7461,1419591.1259641694,1420396.541512325,17627,65,69,2,2
7462,1260068.552270007,1260068.5525700068,17627,65,65,0,1
7463,1055518.8930353336,1067222.8617737442,17627,65,69,2,2
7464,936839.1894796961,955150.9969605469,17627,65,69,2,2
7465,905130.2431885123,913150.9349315977,17627,65,69,2,2
7466,944785.3692832454,944829.524391292,17627,65,67,2,2
7467,1022360.7135046537,1022360.7137590408,17627,65,65,0,1
7468,1176906.0261006758,1176906.026370378,17627,65,65,0,1
7469,1370224.9896087276,1370224.9899087264,17627,65,65,0,1
7470,1832598.6986102515,1832754.4574925646,17627,65,67,2,2
7471,2149629.699986478,2149681.501795212,17627,65,69,2,2
7472,2187027.240347673,2187027.240647673,17627,65,65,0,1
7473,2022956.7699936847,2023326.1592193511,17627,65,69,2,2
7474,1963336.7091676851,1964217.958590708,17627,65,69,2,2
7475,1983372.3398403437,1984024.349849611,17627,65,69,2,2
7476,1974914.288322144,1975282.4690794772,17627,65,69,2,2
7477,1961572.6536706104,1961825.1228940599,17627,65,69,2,2
7478,1934938.5426755787,1935153.1801044932,17627,65,69,2,2
7479,2015353.9910619596,2015490.0924827526,17627,65,67,2,2
7480,2091174.371542772,2091181.5827982258,17627,65,67,2,2
7481,2254007.6998393433,2254007.7001393433,17627,65,65,0,1
7482,2200018.151250248,2200038.1405548835,17627,65,69,2,2
7483,2058950.3647867402,2059114.1911730305,17627,65,69,2,2
7484,1859161.447831287,1859432.3231770694,17627,65,71,2,2
7485,1651869.2406910425,1651870.4399073406,17627,65,67,2,2
7486,1475152.5164906692,1475240.6684286606,17627,65,67,2,2
7487,1210046.9475678103,1210046.9478678103,17627,65,65,0,1
7488,1028632.4315128318,1028632.4318128327,17627,65,65,0,1
7489,952391.0608338625,952391.0611338633,17627,65,65,0,1
7490,909527.026792424,909527.027092424,17627,65,65,0,1
7491,946668.0708206568,946668.0711206578,17627,65,65,0,1
7492,999856.6875716359,999856.6878716366,17627,65,65,0,1
7493,1165712.5258919639,1165712.5261919638,17627,65,65,0,1
7494,1598121.0662213503,1598340.0918099754,17627,65,74,2,2
7495,1890415.9968677384,1891772.8716013755,17627,65,75,2,2
7496,1849461.3622915987,1850723.9120508325,17627,65,75,2,2
7497,1660430.9985043507,1661305.7165212787,17627,65,70,2,2
7498,1617629.6258427033,1618786.0394759867,17627,65,73,2,2
7499,1600306.3570119776,1601687.0011457433,17627,65,79,2,2
7500,1542955.7158867568,1544407.9831036683,17627,65,75,2,2
7501,1503061.7722567343,1513182.3442450792,17627,65,71,2,2
7502,1498834.9811293208,1508022.1656775367,17627,65,71,2,2
7503,1606617.7392432413,1614742.1428442593,17627,65,73,2,2
7504,1761541.3142232576,1763446.372978516,17627,65,79,2,2
7505,1927559.824684281,1944527.3907142638,17627,65,79,2,2
7506,1904628.236622441,1923041.2385503822,17627,65,79,2,2
7507,1812321.291881908,1859949.0144812658,17627,65,83,2,2
7508,1647494.9351672665,1650116.980999589,17627,65,79,2,2
7509,1538117.9459889655,1547491.1885783027,17627,65,73,2,2
7510,1342594.913663635,1342594.913963635,17627,65,65,0,1
7511,1112689.4818181135,1137772.0647171924,17627,65,69,2,2
7512,938915.8809466052,985352.7615383547,17627,65,72,2,2
7513,865071.1359072701,960143.5434069842,17627,65,74,4,3
7514,862950.6546263187,968132.7391295838,17627,65,74,4,3
7515,896173.5599501354,987088.0531854887,17627,65,72,2,2
7516,949244.4765174414,1021668.9638338236,17627,65,73,2,2
7517,1073040.3847485485,1130380.7833461207,17627,65,71,2,2
7518,1482502.3086493306,1495512.182444789,17627,65,73,2,2
7519,1772334.7717084414,1884235.4170859146,17627,65,85,2,2
7520,1789049.9044183006,1862387.8637119047,17627,65,83,2,2
7521,1657812.9240019354,1690683.9106709072,17627,65,85,2,2
7522,1598728.5382552887,1603741.2960527884,17627,65,79,2,2
7523,1576615.0974086071,1578292.0093699931,17627,65,79,2,2
7524,1500137.524742386,1501450.9816423163,17627,65,79,2,2
7525,1533293.2250499632,1534572.0856307894,17627,65,79,2,2
7526,1543976.8405567973,1545047.3432986839,17627,65,78,2,2
7527,1657690.3609567885,1658988.6985131563,17627,65,76,2,2
7528,1766887.8796584425,1769179.1886038503,17627,65,78,2,2
7529,1935839.1108390652,2045480.7531586417,17627,65,79,2,2
7530,1909083.6236492088,1992842.2067508867,17627,65,79,2,2
7531,1810651.4022022197,1826217.1850761715,17627,65,79,2,2
7532,1617242.0491117197,1618083.5058435719,17627,65,71,2,2
7533,1528488.6560731414,1528849.1474034581,17627,65,67,2,2
7534,1394237.946264859,1394377.41064455,17627,65,69,2,2
7535,1204785.2540015914,1204810.2032281836,17627,65,67,2,2
7536,1110075.5510775254,1110075.551338685,17627,65,65,0,1
7537,1035198.2452390104,1035198.2454645653,17627,65,65,0,1
7538,1013682.9636563451,1013682.9638690335,17627,65,65,0,1
7539,1031528.2193223347,1031528.2195424031,17627,65,65,0,1
7540,1045104.7038293852,1045104.7040520536,17627,65,65,0,1
7541,1061134.9083631875,1061134.908589825,17627,65,65,0,1
7542,1128796.3936840803,1128796.3939342094,17627,65,65,0,1
7543,1282870.3316908726,1282870.331990873,17627,65,65,0,1
7544,1434643.9873143726,1434643.987596842,17627,65,65,0,1
7545,1522803.9283065067,1522803.9285135826,17627,65,65,0,1
7546,1532406.9559910586,1532433.3334128754,17627,65,67,2,2
7547,1474271.9919142048,1474305.759381833,17627,65,69,2,2
7548,1402153.4126881468,1402183.9468450411,17627,65,69,2,2
7549,1332966.174304649,1333049.2632527477,17627,65,69,2,2
7550,1354624.0204187513,1354658.1347881895,17627,65,69,2,2
7551,1514018.731840232,1514018.7321024123,17627,65,65,0,1
7552,1665499.9943283761,1665499.9945583183,17627,65,65,0,1
7553,1868122.7319116977,1868315.6190500567,17627,65,71,2,2
7554,1823983.9573358765,1824341.6322327454,17627,65,71,2,2
7555,1711425.9487499346,1711462.4560547108,17627,65,67,2,2
7556,1520117.7493910305,1520117.7496726653,17627,65,65,0,1
7557,1418623.7853828294,1418623.7856828312,17627,65,65,0,1
7558,1306862.5513310828,1306862.551631074,17627,65,65,0,1
7559,1141969.5506505524,1141969.5509505526,17627,65,65,0,1
7560,969789.3915891256,969789.3918529268,17627,65,65,0,1
7561,837470.7458536697,837470.746058099,17627,65,65,0,1
7562,829049.7949688184,829049.7951703059,17627,65,65,0,1
7563,853624.775159652,853624.7753686806,17627,65,65,0,1
7564,899148.4576055852,899148.457831899,17627,65,65,0,1
7565,919031.9582771667,919031.9585087104,17627,65,65,0,1
7566,916603.9522097899,916603.952431953,17627,65,65,0,1
7567,979752.801793233,979752.8020362569,17627,65,65,0,1
7568,1084636.63631383,1084636.6366059172,17627,65,65,0,1
7569,1142412.4674343662,1142412.4677343667,17627,65,65,0,1
7570,1128645.3409215417,1128645.3412215419,17627,65,65,0,1
7571,1070109.3798696308,1070109.3801696305,17627,65,65,0,1
7572,1061883.2673415095,1064039.2596980531,17627,65,66,1,2
7573,1065849.1287096012,1065849.129009601,17627,65,65,0,1
7574,1116574.0570515664,1116574.0573491105,17627,65,65,0,1
7575,1272141.1348419855,1272141.1351419818,17627,65,65,0,1
7576,1476017.117291095,1476017.1175423665,17627,65,65,0,1
7577,1772625.5471623396,1772625.5474623395,17627,65,65,0,1
7578,1782579.9417303994,1782579.942030399,17627,65,65,0,1
7579,1691747.0806002086,1691747.0809002083,17627,65,65,0,1
7580,1605835.3957188653,1605835.3960188653,17627,65,65,0,1
7581,1544804.422064559,1544804.422332937,17627,65,65,0,1
7582,1486515.6608942994,1486515.6611016847,17627,65,65,0,1
7583,1325280.81439616,1325280.8146961655,17627,65,65,0,1
7584,1186735.5991958412,1186735.5994958412,17627,65,65,0,1
7585,1098677.8150899955,1098677.8153899955,17627,65,65,0,1
7586,1059223.9780646572,1059223.9783646571,17627,65,65,0,1
